1610519520480,1610519544755,20,1,24275
1610519545152,1610519616037,20,2,70885
1610519616182,1610519660777,20,3,44595
1610519660941,1610519684261,20,4,23320
1610519684476,1610519801942,20,5,117466
1610519802116,1610519825392,20,6,23276
1610519825528,1610519851702,20,7,26174
1610519852525,1610519987877,20,8,135352
1610519987979,1610520047597,20,9,59618
1610520047709,1610520071047,20,10,23338
1610520071157,1610520094539,20,11,23382
1610520094648,1610520118002,20,12,23354
1610520118155,1610521376321,20,13,1258166
1610521376439,1610521399776,20,14,23337
1610521399886,1610521423179,20,15,23293
1610521423284,1610521446552,20,16,23268
1610521446656,1610521483828,20,17,37172
1610521483973,1610521507418,20,18,23445
1610521507527,1610521530998,20,19,23471
1610521531112,1610521554432,20,20,23320
1610521554545,1610521577921,20,21,23376
1610521578025,1610521601373,20,22,23348
1610521601475,1610521624828,20,23,23353
1610521624941,1610521648323,20,24,23382
1610521648448,1610521671741,20,25,23293
1610521671851,1610521698294,20,26,26443
