1,3806456,238840,1310,1103332,1884792,13596512,5679296,7917216,8,1728000,120,282,3874,1610519520489
1,3806456,231196,1302,1103332,1884792,17192072,1273856,15918216,8,1728000,136,282,3874,1610519520609
1,3806456,240780,1311,1103332,1884792,16401040,10055680,6345360,8,1574400,152,282,3874,1610519520726
1,3806456,232156,1303,1103332,1884792,16800936,1978368,14822568,8,1728000,167,282,3874,1610519520843
1,3806456,238852,1310,1103332,1884792,16568952,9203712,7365240,8,1900800,185,282,3874,1610519520971
1,3806456,231476,1303,1103332,1884792,16539736,1306624,15233112,8,1728000,200,282,3874,1610519521088
1,3806456,228336,1299,1103332,1884792,19970040,1945600,18024440,8,1728000,218,282,3874,1610519521207
1,3806456,227972,1313,1103332,1884792,17878904,0,17878904,8,1651200,235,282,3874,1610519521321
1,3806456,234080,1305,1103332,1884792,16774640,5681152,11093488,8,1728000,249,282,3874,1610519521437
1,3806456,228440,1300,1103332,1884792,16734288,192512,16541776,8,1728000,264,282,3874,1610519521551
1,3806456,239788,1311,1103332,1884792,16429904,11350016,5079888,8,1728000,280,388,3874,1610519521667
1,3806456,233620,1304,1103332,1884792,17191944,5779456,11412488,8,1728000,295,388,3874,1610519521782
1,3806456,228452,1300,1103332,1884792,16771392,192512,16578880,8,1728000,310,388,3874,1610519521899
1,3806456,227008,1298,1103332,1884792,19730560,1470464,18260096,8,1728000,327,388,3874,1610519522017
1,3806456,227184,1306,1103332,1884792,17277392,0,17277392,8,1728000,343,388,3874,1610519522130
1,3806456,235988,1307,1103332,1884792,16754608,7958528,8796080,8,1574400,358,388,3874,1610519522246
1,3806456,232132,1303,1103332,1884792,16598352,3960832,12637520,8,1728000,373,388,3874,1610519522362
1,3806456,228140,1300,1103332,1884792,16733848,208896,16524952,8,1728000,388,388,3874,1610519522480
1,3806456,226364,1311,1103332,1884792,17562176,13450888,4111288,8,1651200,406,388,3874,1610519522595
1,3806456,237236,1308,1103332,1884792,16713784,9203712,7510072,8,1728000,421,388,3874,1610519522717
1,3806456,233368,1304,1103332,1884792,16636144,5189632,11446512,8,1574400,435,388,3874,1610519522832
1,3806456,230104,1301,1103332,1884792,16509256,1814528,14694728,8,1728000,450,388,3874,1610519522946
1,3806456,227888,1299,1103332,1884792,16714272,0,16714272,8,1728000,465,388,3874,1610519523061
1,3806456,226216,1311,1103332,1884792,18493016,0,18493016,8,1728000,481,367,3874,1610519523174
1,3806456,235972,1307,1103332,1884792,16476312,7942144,8534168,8,1574400,496,367,3874,1610519523298
1,3806456,233280,1305,1103332,1884792,16480288,5189632,11290656,8,1574400,509,367,3874,1610519523410
1,3806456,231376,1302,1103332,1884792,16500136,2895872,13604264,8,1728000,524,367,3874,1610519523524
1,3806456,228960,1300,1103332,1884792,16471120,536576,15934544,8,1728000,539,367,3874,1610519523642
1,3806456,227976,1299,1103332,1884792,17227592,0,17227592,8,1728000,558,367,3874,1610519523757
1,3806456,237184,1308,1103332,1884792,16432824,8941568,7491256,8,1497600,572,367,3874,1610519523891
1,3806456,235032,1306,1103332,1884792,16503288,6696960,9806328,8,1574400,587,367,3874,1610519524008
1,3806456,233136,1304,1103332,1884792,16474528,4976640,11497888,8,1728000,601,367,3874,1610519524122
1,3806456,231536,1303,1103332,1884792,16494168,3158016,13336152,8,1728000,615,367,3874,1610519524238
1,3806456,229904,1301,1103332,1884792,16596032,1601536,14994496,8,1728000,630,367,3874,1610519524352
1,3806456,228412,1300,1103332,1884792,16501576,45056,16456520,8,1900800,644,367,3874,1610519524466
