1611041560392,1611041592638,20,1,32246
1611041592858,1611041621432,20,2,28574
1611041621497,1611041649733,20,3,28236
1611041649792,1611041678200,20,4,28408
1611041678254,1611041707583,20,5,29329
1611041707643,1611041735540,20,6,27897
1611041735593,1611041764603,20,7,29010
1611041764671,1611041792952,20,8,28281
1611041793010,1611041821041,20,9,28031
1611041821095,1611041849124,20,10,28029
1611041850237,1611041879485,20,11,29248
1611041879549,1611041907725,20,12,28176
1611041907777,1611041936362,20,13,28585
1611041936415,1611041965726,20,14,29311
1611041965778,1611041994485,20,15,28707
1611041994538,1611042023351,20,16,28813
1611042023404,1611042053165,20,17,29761
1611042053218,1611042081361,20,18,28143
1611042081415,1611042110011,20,19,28596
1611042110065,1611042139691,20,20,29626
1611042140783,1611042169519,20,21,28736
1611042169683,1611042198326,20,22,28643
1611042198509,1611042228236,20,23,29727
1611042228290,1611042257566,20,24,29276
1611042257630,1611042285741,20,25,28111
1611042285794,1611042314980,20,26,29186
1611042315045,1611042343391,20,27,28346
1611042343449,1611042371551,20,28,28102
1611042371604,1611042400484,20,29,28880
1611042400548,1611042430491,20,30,29943
1611042431550,1611042459751,20,31,28201
1611042459803,1611042490003,20,32,30200
1611042490065,1611042518551,20,33,28486
1611042518604,1611042547870,20,34,29266
1611042547923,1611042576442,20,35,28519
1611042576494,1611042604817,20,36,28323
1611042604877,1611042633402,20,37,28525
1611042633461,1611042662754,20,38,29293
1611042662819,1611042691154,20,39,28335
1611042691217,1611042720187,20,40,28970
1611042721221,1611042749615,20,41,28394
1611042749667,1611042779283,20,42,29616
1611042779346,1611042807869,20,43,28523
1611042807923,1611042836274,20,44,28351
1611042836331,1611042864792,20,45,28461
1611042864845,1611042893839,20,46,28994
1611042893904,1611042922463,20,47,28559
1611042922516,1611042951392,20,48,28876
1611042951452,1611042979859,20,49,28407
1611042979915,1611043008447,20,50,28532
1611043009466,1611043037893,20,51,28427
1611043037949,1611043066964,20,52,29015
1611043067017,1611043096202,20,53,29185
1611043096255,1611043124376,20,54,28121
1611043124432,1611043152936,20,55,28504
1611043152999,1611043181562,20,56,28563
1611043181628,1611043209869,20,57,28241
1611043209922,1611043239166,20,58,29244
1611043239230,1611043268192,20,59,28962
1611043268261,1611043296741,20,60,28480
1611043297760,1611043325856,20,61,28096
1611043325910,1611043354678,20,62,28768
1611043354740,1611043383026,20,63,28286
1611043383079,1611043411618,20,64,28539
1611043411671,1611043440213,20,65,28542
1611043440274,1611043469508,20,66,29234
1611043469559,1611043498110,20,67,28551
1611043498162,1611043526588,20,68,28426
1611043526640,1611043555878,20,69,29238
1611043555930,1611043583963,20,70,28033
1611043584988,1611043613083,20,71,28095
1611043613137,1611043641682,20,72,28545
1611043641735,1611043670239,20,73,28504
1611043670293,1611043698772,20,74,28479
1611043698825,1611043727348,20,75,28523
1611043727401,1611043756192,20,76,28791
1611043756253,1611043784363,20,77,28110
1611043784415,1611043814808,20,78,30393
1611043814870,1611043844465,20,79,29595
1611043844530,1611043872675,20,80,28145
1611043873706,1611043902228,20,81,28522
1611043902284,1611043930523,20,82,28239
1611043930576,1611043958729,20,83,28153
1611043958781,1611043987250,20,84,28469
1611043987303,1611044015604,20,85,28301
1611044015659,1611044043561,20,86,27902
1611044043614,1611044071905,20,87,28291
1611044072056,1611044100720,20,88,28664
1611044100783,1611044129151,20,89,28368
1611044129237,1611044157519,20,90,28282
1611044158574,1611044187436,20,91,28862
1611044187498,1611044217235,20,92,29737
1611044217288,1611044245695,20,93,28407
1611044245751,1611044273871,20,94,28120
1611044273924,1611044303337,20,95,29413
1611044303400,1611044332890,20,96,29490
1611044332970,1611044361701,20,97,28731
1611044361765,1611044390348,20,98,28583
1611044390421,1611044419360,20,99,28939
1611044419424,1611044447982,20,100,28558
1611044449011,1611044477246,20,101,28235
1611044477299,1611044505837,20,102,28538
1611044505891,1611044534540,20,103,28649
1611044534592,1611044562585,20,104,27993
1611044562638,1611044591078,20,105,28440
1611044591130,1611044619316,20,106,28186
1611044619379,1611044647806,20,107,28427
1611044647858,1611044676407,20,108,28549
1611044676473,1611044705962,20,109,29489
1611044706023,1611044735213,20,110,29190
1611044736225,1611044764429,20,111,28204
1611044764485,1611044792635,20,112,28150
1611044792688,1611044821344,20,113,28656
1611044821398,1611044850299,20,114,28901
1611044850352,1611044879332,20,115,28980
1611044879385,1611044911401,20,116,32016
1611044911464,1611044940114,20,117,28650
1611044940273,1611044969679,20,118,29406
1611044969846,1611044998637,20,119,28791
1611044998705,1611045028594,20,120,29889
1611045029621,1611045057901,20,121,28280
1611045057954,1611045086483,20,122,28529
1611045086536,1611045114672,20,123,28136
