total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,device
3806456,259502.55399061,1335.23004694836,1108323.90610329,1884792,16314071.6619718,5431528.41314554,10882543.2488263,8,1718535.21126761,63785.6197183099,349.272300469484,3749,20,23353,30578.9285672066,lg300
3806456,257378.985915493,1333.23004694836,1108348,1884792,16316908.1690141,5196168.45070423,11120739.7183099,8,1711774.64788732,66464.7230046948,342.967136150235,3763,20,23382,30176.466264,lg300
3806456,255973.276995305,1331.78403755869,1108384,1884792,16318190.084507,5310683.49295775,11007506.5915493,8,1710152.11267606,69144.3661971831,345.671361502347,3787,20,23293,30491.8750898967,lg300
3806456,263665.892682927,1339.71219512195,1108770.98536585,1884792,14977164.1756098,4969438.12682927,10007726.0487805,8,1700183.41463415,1573.11707317073,302.253658536585,3864,20,24376,28468.9287374049,lg300
3806456,254689.777777778,1331.20444444444,1109051.75111111,1884792,15003512.9955556,4678921.52888889,10324591.4666667,8,1718101.33333333,4691.25777777778,315.413333333333,3864,20,279168,340237.98767616,lg300
3806456,269380.277777778,1345.53240740741,1109026.33333333,1884792,14249616.1111111,4640951.81481481,9608664.2962963,8,1715822.22222222,7650.84259259259,264.393518518519,3796,20,64868,65103.9765701482,lg300
3806456,273745.497630332,1349.88151658768,1109165.08056872,1884792,16264291.6398104,5545030.93838863,10719260.7014218,8,1715442.65402844,10555.2464454976,366.791469194313,3796,20,23191,32289.7666120758,lg300
3806456,279789.264957265,1357.82051282051,1111115.65811966,1884792,10146399.4871795,2566845.60683761,7579553.88034188,8,1730625.64102564,13750.8162393162,146.688034188034,3796,20,1205365,671180.714361111,lg300
3806456,249424.958174905,1332.51330798479,1115636.48669202,1884792,8230932.6539924,1655524.22813688,6575408.42585551,8,1664121.6730038,18176.4258555133,100.71102661597,3739,20,2433315,916285.515818612,lg300
3806456,222292.746887967,1312.53112033195,1122195.85062241,1884792,8416627.58506224,1652130.78838174,6764496.7966805,8,1668647.30290456,22824,100.821576763485,3762,20,2909242,1103448.6434871,lg300
3806456,223053.789473684,1315.43233082707,1124471.77443609,1884792,8363911.60902256,1493072.96240602,6870838.64661654,8,1685052.63157895,27444.030075188,133.996240601504,3795,20,7188692,3655562.98228579,lg300
