1611224845334,1611224860215,20,1,14881
1611224860283,1611224873320,20,2,13037
1611224873372,1611224886491,20,3,13119
1611224886535,1611224899791,20,4,13256
1611224899835,1611224913140,20,5,13305
1611224913188,1611224926455,20,6,13267
1611224926504,1611224939935,20,7,13431
1611224939978,1611224953193,20,8,13215
1611224953240,1611224966348,20,9,13108
1611224966390,1611224979558,20,10,13168
1611224979998,1611224993184,20,11,13186
1611224993226,1611225006072,20,12,12846
1611225006120,1611225019350,20,13,13230
1611225019394,1611225032791,20,14,13397
1611225032838,1611225045941,20,15,13103
1611225045988,1611225059175,20,16,13187
1611225059217,1611225072517,20,17,13300
1611225072562,1611225085760,20,18,13198
1611225085806,1611225098987,20,19,13181
1611225099028,1611225112360,20,20,13332
1611225112729,1611225125788,20,21,13059
1611225125835,1611225138980,20,22,13145
1611225139034,1611225152225,20,23,13191
1611225152271,1611225165599,20,24,13328
1611225165640,1611225178707,20,25,13067
1611225178748,1611225192042,20,26,13294
1611225192083,1611225205380,20,27,13297
1611225205427,1611225218652,20,28,13225
1611225218694,1611225232048,20,29,13354
1611225232093,1611225245304,20,30,13211
1611225245661,1611225258840,20,31,13179
1611225258881,1611225272039,20,32,13158
1611225272087,1611225285603,20,33,13516
1611225285650,1611225298976,20,34,13326
1611225299022,1611225312227,20,35,13205
1611225312268,1611225325388,20,36,13120
1611225325434,1611225338785,20,37,13351
1611225338826,1611225352333,20,38,13507
1611225352379,1611225365561,20,39,13182
1611225365604,1611225378946,20,40,13342
1611225379289,1611225392586,20,41,13297
1611225392631,1611225405788,20,42,13157
1611225405830,1611225419227,20,43,13397
1611225419269,1611225432744,20,44,13475
1611225432790,1611225446175,20,45,13385
1611225446218,1611225459476,20,46,13258
1611225459518,1611225472793,20,47,13275
1611225472839,1611225486045,20,48,13206
1611225486093,1611225499275,20,49,13182
1611225499316,1611225512389,20,50,13073
1611225512724,1611225525995,20,51,13271
1611225526042,1611225539278,20,52,13236
1611225539321,1611225552578,20,53,13257
1611225552620,1611225565836,20,54,13216
1611225565883,1611225579062,20,55,13179
1611225579109,1611225592204,20,56,13095
1611225592245,1611225605567,20,57,13322
1611225605609,1611225618815,20,58,13206
1611225618861,1611225632100,20,59,13239
1611225632142,1611225645396,20,60,13254
1611225664392,1611225679913,20,1,15521
1611225679963,1611225694431,20,2,14468
1611225694482,1611225708952,20,3,14470
1611225708997,1611225723551,20,4,14554
1611225723594,1611225738045,20,5,14451
1611225738094,1611225752594,20,6,14500
1611225752642,1611225767265,20,7,14623
1611225767308,1611225781777,20,8,14469
1611225781825,1611225796323,20,9,14498
1611225796368,1611225810858,20,10,14490
1611225811337,1611225825821,20,11,14484
1611225825870,1611225840430,20,12,14560
1611225840479,1611225855028,20,13,14549
1611225855073,1611225869562,20,14,14489
1611225869603,1611225884268,20,15,14665
1611225884309,1611225898865,20,16,14556
1611225898906,1611225913385,20,17,14479
1611225913432,1611225927901,20,18,14469
1611225927942,1611225942423,20,19,14481
1611225942469,1611225957195,20,20,14726
1611225957565,1611225972303,20,21,14738
1611225972350,1611225986998,20,22,14648
1611225987042,1611226001594,20,23,14552
1611226001635,1611226016309,20,24,14674
1611226016357,1611226030775,20,25,14418
1611226030816,1611226045450,20,26,14634
1611226045496,1611226060152,20,27,14656
1611226060194,1611226074709,20,28,14515
1611226074754,1611226089220,20,29,14466
1611226089261,1611226103683,20,30,14422
1611226104047,1611226118707,20,31,14660
1611226118748,1611226133290,20,32,14542
1611226133330,1611226147912,20,33,14582
1611226147958,1611226162386,20,34,14428
1611226162427,1611226176833,20,35,14406
1611226176884,1611226191383,20,36,14499
1611226191421,1611226205904,20,37,14483
1611226205952,1611226220405,20,38,14453
1611226220446,1611226234941,20,39,14495
1611226234982,1611226249399,20,40,14417
1611226249766,1611226264335,20,41,14569
1611226264382,1611226279110,20,42,14728
1611226279157,1611226293767,20,43,14610
1611226293809,1611226308434,20,44,14625
1611226308478,1611226322928,20,45,14450
1611226322973,1611226337331,20,46,14358
1611226337373,1611226351716,20,47,14343
1611226351762,1611226366301,20,48,14539
1611226366343,1611226380703,20,49,14360
1611226380749,1611226395635,20,50,14886
1611226396018,1611226410570,20,51,14552
1611226410617,1611226425210,20,52,14593
1611226425251,1611226439329,20,53,14078
1611226439376,1611226453983,20,54,14607
1611226454029,1611226468628,20,55,14599
1611226468670,1611226483228,20,56,14558
1611226483275,1611226497776,20,57,14501
1611226497817,1611226512390,20,58,14573
1611226512437,1611226526810,20,59,14373
1611226526858,1611226541321,20,60,14463
1611226541684,1611226556155,20,61,14471
1611226556202,1611226570908,20,62,14706
1611226570954,1611226585591,20,63,14637
1611226585632,1611226599994,20,64,14362
1611226600034,1611226613651,20,65,13617
1611226613693,1611226624612,20,66,10919
1611226624644,1611226635494,20,67,10850
1611226635536,1611226646427,20,68,10891
1611226646459,1611226657261,20,69,10802
1611226657296,1611226668025,20,70,10729
1611226668267,1611226678902,20,71,10635
1611226678937,1611226689881,20,72,10944
1611226689917,1611226700667,20,73,10750
1611226700700,1611226711707,20,74,11007
1611226711738,1611226722601,20,75,10863
1611226722632,1611226733413,20,76,10781
1611226733444,1611226744298,20,77,10854
1611226744329,1611226755094,20,78,10765
1611226755132,1611226765809,20,79,10677
1611226765842,1611226776322,20,80,10480
1611226776534,1611226787329,20,81,10795
1611226787361,1611226798145,20,82,10784
1611226798178,1611226809004,20,83,10826
1611226809040,1611226819829,20,84,10789
1611226819866,1611226830793,20,85,10927
1611226830825,1611226841549,20,86,10724
1611226841585,1611226852355,20,87,10770
1611226852387,1611226863250,20,88,10863
1611226863286,1611226874083,20,89,10797
1611226874118,1611226884877,20,90,10759
1611226885093,1611226896057,20,91,10964
1611226896093,1611226907049,20,92,10956
1611226907080,1611226917998,20,93,10918
1611226918033,1611226928851,20,94,10818
1611226928887,1611226939760,20,95,10873
1611226939795,1611226950663,20,96,10868
