total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device
2859376,128773.671428571,636.085714285714,523056.671428571,2097148,16623592.9428571,5698398.57142857,10925194.3714286,8,1804800,99490.4857142857,-280.996428571429,4130,20,29943,34749.30813075,a30
2859376,118417.196969697,632.109848484849,529411.227272727,2097148,16076763.6969697,5938818.57575758,10137945.1212121,8,1804800,102956.871212121,-275.534090909091,4130,20,28201,32091.4913876136,a30
2859376,128283.858156028,642.184397163121,529697.262411348,2097148,16331080.0283688,5566766.35460993,10764313.6737589,8,1804800,106343.964539007,-270.088652482269,4130,20,30200,33687.0772695035,a30
2859376,157452.842105263,670.372180451128,529524.842105263,2097148,16211366.6766917,5810691.09774436,10400675.5789474,8,1804800,109740.007518797,-276.18045112782,4130,20,28486,32491.8512463158,a30
2859376,162549.010989011,675.21978021978,529347.838827839,2097148,16334965.2161172,6086363.22344322,10248601.992674,8,1804800,113092.835164835,-273.186813186813,4130,20,29266,33019.7021846154,a30
2859376,158254.466165414,670.800751879699,529163.157894737,2097148,16359959.8496241,5687743.21804511,10672216.6315789,8,1804800,116439.221804511,-271.857142857143,4130,20,28519,32020.27763,a30
2859376,155577.5,668.113636363636,529066.196969697,2097148,16349624.1212121,5755685.75757576,10593938.3636364,8,1804800,119738.185606061,-276.121212121212,4130,20,28323,32298.9999054545,a30
2859376,144989.007518797,659.127819548872,530549.609022556,2097148,16373193.1729323,5929025.44360902,10444167.7293233,8,1804800,123038.932330827,-272.338345864662,4130,20,28525,32083.7039342105,a30
2859376,166458.087591241,680.492700729927,530909.153284672,2097148,16465718.6277372,5718183.35766423,10747535.270073,8,1804800,126407.824817518,-273.759124087591,4130,20,29293,33119.403470438,a30
2859376,165460.181818182,679.204545454546,530591.393939394,2097148,16512569.4848485,5894035.72727273,10618533.7575758,8,1804800,129752.583333333,-275.549242424242,4112,20,28335,32105.2121681818,a30
2859376,155419.822222222,671.1,532337.451851852,2097148,16562063.8518519,5953692.82962963,10608371.0222222,8,1804800,133089.32962963,-293.42962962963,4112,20,28970,34954.698994963,a30
2859376,117683.773584906,648.022641509434,546444.01509434,2097148,16105791.9396226,5938537.6,10167254.3396226,8,1804800,136522.920754717,-304.211320754717,4112,20,28394,35518.5359050868,a30
2859376,123345.386281588,654.115523465704,546965.761732852,2097148,16188516.9097473,5600457.99277978,10588058.9169675,8,1804800,139884.328519856,-277.101083032491,4112,20,29616,33745.6447759711,a30
2859376,117028.496240602,649.5,548579.654135338,2097148,16302744.9022556,5676221.38345865,10626523.518797,8,1804800,143250.902255639,-270.105263157895,4112,20,28523,31679.7214753684,a30
2859376,112708.573584906,646.31320754717,549668.075471698,2097148,16331448.9358491,6121771.62264151,10209677.3132075,8,1804800,146555.622641509,-277.158490566038,4112,20,28351,32310.9461451472,a30
2859376,130503.458646617,663.515037593985,549476.22556391,2097148,16309685.8345865,6020494.10526316,10289191.7293233,8,1804800,149861.545112782,-276.966165413534,4112,20,28461,32413.8023471278,a30
2859376,129547.114391144,662.605166051661,549444.856088561,2097148,16366664.5904059,5822612.01476015,10544052.5756458,8,1804800,153189.332103321,-272.191881918819,4112,20,28994,32451.6220169446,a30
2859376,126842.977443609,659.691729323308,549260.15037594,2097148,16390689.6240602,6129975.45864662,10260714.1654135,8,1804800,156527.484962406,-275.533834586466,4112,20,28559,32357.2078553985,a30
2859376,122352.42962963,655.3,549125.896296296,2097148,16545848.6518519,5832859.17037037,10712989.4814815,8,1804800,159875.17037037,-277.551851851852,4112,20,28876,32955.9828709926,a30
2859376,119904.090566038,652.169811320755,548484.966037736,2097148,16578865.1471698,5980634.89811321,10598230.2490566,8,1804800,163203.573584906,-273.128301886792,4112,20,28407,31904.0033220226,a30
2859376,117311.729323308,647.834586466165,546590.586466165,2097148,16611575.1879699,5625668.33082707,10985906.8571429,8,1804800,166516.146616541,-275.567669172932,4112,20,28532,32330.5865818947,a30
2859376,118717.19245283,646.31320754717,543644.01509434,2097148,16123791.3056604,5605114.80754717,10518676.4981132,8,1804800,169925.796226415,-276.88679245283,4112,20,28427,32365.8022113208,a30
2859376,134821.963099631,666.214022140221,547893.387453875,2097148,16182619.6605166,5770873.29889299,10411746.3616236,8,1804800,173254.929889299,-283.247232472325,4112,20,29015,33794.1366671587,a30
2859376,132377.176470588,665.761029411765,549901.308823529,2097148,16319407.1764706,5714325.08823529,10605082.0882353,8,1804800,176625.558823529,-278.694852941176,4112,20,29185,33445.8125720588,a30
2859376,131716.488549618,664.511450381679,549274.961832061,2097148,16333748,5994552.85496183,10339195.1450382,8,1804800,179946.080152672,-280.251908396947,4112,20,28121,32406.5236227176,a30
2859376,133751.925093633,665.958801498127,548770.157303371,2097148,16382054.1722846,5704326.1423221,10677728.0299625,8,1804800,183226.441947566,-270.595505617978,4112,20,28504,31716.0792492584,a30
2859376,128461.168539326,660.228464419476,548158.007490637,2097148,16308119.8202247,5895074.3670412,10413045.4531835,8,1804800,186547.22846442,-279.044943820225,4112,20,28563,32774.1233231461,a30
2859376,126413.429657795,656.992395437262,546887.437262357,2097148,16424155.1634981,6156484.7148289,10267670.4486692,8,1804800,189848.615969582,-275.733840304183,4112,20,28241,32020.1414671331,a30
2859376,123223.80952381,652.663003663004,545673.465201465,2097148,16480236.8351648,5685809.75824176,10794427.0769231,8,1804800,193199.406593407,-273.838827838828,4112,20,29244,32929.4827055824,a30
2859376,124301.111111111,651.525925925926,543302,2097148,16520579.1703704,5610961.42222222,10909617.7481481,8,1804800,196585.544444444,-274.925925925926,4105,20,28962,32685.6711566667,a30
2859376,135444.872180451,659.947368421053,540839.714285714,2097148,16554962.9172932,5698813.62406015,10856149.2932331,8,1804800,199927.996240602,-276.281954887218,4105,20,28480,32300.2338586466,a30
2859376,147655.572519084,672.511450381679,541539.618320611,2097148,16083474.9923664,5908148,10175326.9923664,8,1804800,203301.488549618,-274.038167938931,4105,20,28096,31605.9399841221,a30
2859376,143222.432835821,667.977611940299,541373.895522388,2097148,16169976.7164179,5642548.89552239,10527427.8208955,8,1804800,206603.574626866,-273.287313432836,4105,20,28768,32273.2203217911,a30
2859376,142875.18490566,667.48679245283,541087.18490566,2097148,16236619.2301887,5834020.98113208,10402598.2490566,8,1804800,209905.528301887,-270.498113207547,4105,20,28286,31408.6260319245,a30
2859376,141450.511278195,665.842105263158,540890.22556391,2097148,16317678.3157895,6147422.55639098,10170255.7593985,8,1804800,213205.018796992,-278.421052631579,4105,20,28539,32617.7488184211,a30
2859376,138091.323308271,662.345864661654,540670.872180451,2097148,16378256.1804511,5475100.36090226,10903155.8195489,8,1804800,216510.578947368,-276.593984962406,4105,20,28542,32407.1093546617,a30
2859376,136379.663003663,660.571428571429,540564.263736264,2097148,16301379.3113553,6015634.34432234,10285744.967033,8,1804800,219856.666666667,-278.604395604396,4105,20,29234,33434.079299011,a30
2859376,133527.609022556,657.657894736842,540362.37593985,2097148,16449974.7368421,6005581.2631579,10444393.4736842,8,1804800,223208.165413534,-272.981203007519,4105,20,28551,31993.9033726128,a30
2859376,130111.381132075,654.094339622642,540127.577358491,2097148,16503619.5018868,5839662.06792453,10663957.4339623,8,1804800,226526.716981132,-278.135849056604,4105,20,28426,32455.3189938868,a30
2859376,131146.117647059,654.488970588235,539602.838235294,2097148,16512251.2941176,5560488.82352941,10951762.4705882,8,1804800,229875.845588235,-274.591911764706,4105,20,29238,32957.0676879044,a30
2859376,140221.541984733,665.385496183206,541667.511450382,2097148,16543795.1145038,6058107.02290076,10485688.0916031,8,1804800,233209.095419847,-276.229007633588,4105,20,28033,31787.1814999237,a30
2859376,136558.442748092,661.824427480916,541711.389312977,2097148,16113743.480916,5957924.51908397,10155818.9618321,8,1804800,236566.370229008,-276.381679389313,4105,20,28095,31875.0921744275,a30
2859376,139545.722846442,664.573033707865,541453.003745318,2097148,16177267.4456929,5767640.47940075,10409626.9662921,8,1804800,239847.082397004,-272.011235955056,4105,20,28545,31873.5217980337,a30
2859376,137918.315789474,662.733082706767,541226.511278196,2097148,16278687.0676692,5879431.54887218,10399255.518797,8,1804800,243168.154135338,-280.729323308271,4105,20,28504,32847.8349326316,a30
2859376,142452.766917293,666.567669172932,540662.691729323,2097148,16338164.9022556,5751125.38345865,10587039.518797,8,1804800,246482.037593985,-275.432330827068,4105,20,28479,32199.7733202068,a30
2859376,137176.481203008,661.511278195489,540738.120300752,2097148,16337942.7067669,5543312,10794630.7067669,8,1804800,249790.748120301,-274.199248120301,4105,20,28523,32105.1440577256,a30
2859376,140485.591078067,664.241635687732,540280.19330855,2097148,16347355.866171,5635363.62825279,10711992.2379182,8,1804800,253116.252788104,-276.654275092937,4105,20,28791,32696.9540263941,a30
2859376,138423.572519084,661.770992366412,539734.717557252,2097148,16410517.0992366,5872931.90839695,10537585.1908397,8,1804800,256419.942748092,-276.209923664122,4084,20,28110,31709.2417369466,a30
2859376,124050.056737589,647.166666666667,539159.517730497,2097148,16563101.2765957,5567458.32624114,10995642.9503546,8,1804800,259815.659574468,-325.014184397163,4084,20,30393,40342.3895384681,a30
2859376,96309.231884058,607.775362318841,526601.188405797,2097148,16564361.942029,5916759.91304348,10647602.0289855,8,1804800,263306.322463768,-287.688405797101,4084,20,29595,34771.7411013043,a30
2859376,116629.429657795,641.669201520913,540967.285171103,2097148,16643152.4562738,6036043.61977186,10607108.8365019,8,1804800,266654.079847909,-282.209125475285,4084,20,28145,32438.2965162738,a30
2859376,122414.571428571,649.962406015038,543668.045112782,2097148,16090299.3984962,5547226.52631579,10543072.8721805,8,1804800,270033.627819549,-271.593984962406,4084,20,28522,31636.3124620752,a30
2859376,121232.318181818,648.681818181818,543506.424242424,2097148,16181040.1212121,5994965.66666667,10186074.4545455,8,1804800,273329.647727273,-277.329545454545,4084,20,28239,31983.8828952273,a30
2859376,117732.684410646,645.057034220532,543365.885931559,2097148,16282806.6311787,5662060.34980989,10620746.2813688,8,1804800,276597.874524715,-275.882129277567,4084,20,28153,31720.0587473916,a30
2859376,128885.578947368,655.830827067669,543221.819548872,2097148,16232589.8947368,6225368.7518797,10007221.1428571,8,1804800,279890.34962406,-272.845864661654,4084,20,28469,31723.0781935789,a30
2859376,120908.242424242,648.405303030303,543626.196969697,2097148,16381036.1818182,5510918.15151515,10870118.030303,8,1804800,283176.977272727,-292.594696969697,4084,20,28301,33818.4707673485,a30
2859376,116625.292307692,645.292307692308,544674.369230769,2097148,16421410.9846154,5929818.12307692,10491592.8615385,8,1804800,286445.161538462,-281.107692307692,4084,20,27902,32032.7185368615,a30
2859376,113968.40754717,642.403773584906,544389.388679245,2097148,16481810.1433962,5907560.45283019,10574249.690566,8,1804800,289713.743396226,-275.31320754717,4084,20,28291,31809.8102390642,a30
2859376,116408.164179105,645.727611940299,545401.358208955,2097148,16574321.1641791,5860215.34328358,10714105.8208955,8,1804800,293040.458955224,-276.511194029851,4084,20,28664,32369.444479403,a30
2859376,117164.621212121,647.439393939394,546349.712121212,2097148,16567359.1515152,5721229.60606061,10846129.5454545,8,1804800,296359.545454545,-274.776515151515,4084,20,28368,31834.2089825455,a30
2859376,108965.121212121,642.212121212121,549204.696969697,2097148,16665612.3636364,5811244.66666667,10854367.6969697,8,1804800,299664.34469697,-283.045454545455,4084,20,28282,32692.7938716364,a30
2859376,124677.644444444,657.633333333333,549230.281481482,2097148,16133710.8740741,5558127.05185185,10575583.8222222,8,1804800,303082.611111111,-278.759259259259,4084,20,28862,32858.0251411852,a30
2859376,120298.402877698,652.989208633094,548890.115107914,2097148,16160883.5107914,5788435.79856115,10372447.7122302,8,1804800,306479.341726619,-275.58273381295,4084,20,29737,33468.395337036,a30
2859376,117644.256603774,650.384905660377,548791.426415094,2097148,16273192.5132075,5895592.90566038,10377599.6075472,8,1804800,309842.641509434,-273.709433962264,4084,20,28407,31754.1777290717,a30
2859376,95767.9233716475,637.080459770115,556939.616858238,2097148,16386959.2950192,5872745.80842912,10514213.48659,8,1804800,313134.436781609,-301.586206896552,4073,20,28120,34541.5006537931,a30
2859376,83615.032967033,613.96336996337,545565.391941392,2097148,16357990.3003663,5807674.49084249,10550315.8095238,8,1804800,316483.897435897,-334.062271062271,4073,20,29413,40020.3757862674,a30
2859376,77917.5272727273,611.447272727273,548694.763636364,2097148,16419917.1490909,5744688.98909091,10675228.16,8,1804800,319894.952727273,-276.647272727273,4073,20,29490,33228.8702402182,a30
2859376,83599.7164179105,615.858208955224,547529.850746269,2097148,16504056.5671642,5773318.68656716,10730737.880597,8,1804800,323286.921641791,-277.235074626866,4073,20,28731,32442.4263042425,a30
2859376,80430.8464419476,612.014981273408,546852.674157303,2097148,16511112.7191011,5861624.9588015,10649487.7602996,8,1804800,326615.265917603,-274.685393258427,4073,20,28583,31978.4776614944,a30
2859376,84365.0222222222,614.7,545645.451851852,2097148,16565092.3259259,5901393.98518519,10663698.3407407,8,1804800,329961.181481481,-280.611111111111,4073,20,28939,33075.2239387222,a30
2859376,87557.4887218045,618.770676691729,546567.744360902,2097148,16676721.5338346,5681318.10526316,10995403.4285714,8,1804800,333308.69924812,-278.639097744361,4073,20,28558,32410.3898143308,a30
2859376,84207.1212121212,614.94696969697,546048.181818182,2097148,16133706.5151515,5940410.93939394,10193295.5757576,8,1804800,336715.287878788,-273.92803030303,4073,20,28235,31502.0398717235,a30
2859376,80777.0827067669,604.778195488722,538969.563909774,2097148,16269981.8345865,5222491.84962406,11047489.9849624,8,1804800,340006.289473684,-283.488721804511,4073,20,28538,32951.3892548571,a30
2859376,92869.6928838951,610.805243445693,533152.599250936,2097148,16260967.5505618,6031040.68913858,10229926.8614232,8,1804800,343322.651685393,-277.887640449438,4073,20,28649,32425.979864764,a30
2859376,91806.8352490421,609.716475095785,533067.448275862,2097148,16362960.9195402,5781908.81226054,10581052.1072797,8,1804800,346618.053639847,-277.27969348659,4073,20,27993,31614.1798426437,a30
2859376,92519.3984962406,610.43984962406,533083.714285714,2097148,16323094.7669173,5918696.48120301,10404398.2857143,8,1804800,349908.338345865,-276.165413533835,4073,20,28440,31989.9299819549,a30
2859376,101493.064638783,618.577946768061,532469.049429658,2097148,16346600.4258555,6025987.74144487,10320612.6844106,8,1804800,353203.125475285,-278.954372623574,4073,20,28186,32024.4021671863,a30
2859376,93103.3962264151,618.932075471698,541283.305660377,2097148,16394964.709434,6023062.52075472,10371902.1886792,8,1804800,356500.724528302,-278.867924528302,4073,20,28427,32288.2125920755,a30
2859376,87191.2481203007,616.936090225564,545037.804511278,2097148,16514161.5037594,5735848.09022556,10778313.4135338,8,1804800,359821.244360902,-279.372180451128,4073,20,28549,32485.418654515,a30
2859376,95812.1454545455,620.578181818182,540153.076363636,2097148,16540795.6654545,5474279.12727273,11066516.5381818,8,1804800,363208.498181818,-279.003636363636,4073,20,29489,33510.7632218982,a30
2859376,101454.044117647,625.095588235294,539204.911764706,2097148,16589639.1176471,6017539.17647059,10572099.9411765,8,1804800,366620.345588235,-275.224264705882,4073,20,29190,32721.6522759926,a30
2859376,101264.456273764,621.068441064639,535245.079847909,2097148,16099795.3460076,5962448.97338403,10137346.3726236,8,1804800,370052.285171103,-282.011406844106,4073,20,28204,32396.0299039848,a30
2859376,104894.646387833,624.745247148289,535369.323193916,2097148,16201815.3307985,5678154.22053232,10523661.1102662,8,1804800,373329.673003802,-280.380228136882,4069,20,28150,32115.4102243346,a30
2859376,100133.298507463,620.414179104478,535653.820895522,2097148,16306144.0895522,6089309.91044776,10216834.1791045,8,1804800,376633.388059701,-273.421641791045,4069,20,28656,31881.309037791,a30
2859376,111487.12267658,627.182156133829,531319.092936803,2097148,16307980.0743494,5893408.47583643,10414571.598513,8,1804800,379973.888475836,-307.520446096654,4069,20,28901,36163.8413910297,a30
2859376,143577.140740741,663.492592592593,536326.607407407,2097148,16347508.7111111,6083766.19259259,10263742.5185185,8,1804800,383336.118518518,-318.355555555556,4069,20,28980,37540.366136,a30
2859376,70071.3358490566,583.060377358491,527476.362264151,2097148,12064836.7396226,4067721.29811321,7997115.44150943,8,1804800,387147.709433962,-397.471698113208,4069,20,32016,51779.8718653585,a30
2859376,98193.6029962547,593.243445692884,509746.771535581,2097148,16550731.8951311,5702438.50187266,10848293.3932584,8,1804800,390735.558052434,-310.606741573034,4069,20,28650,36209.5555213483,a30
2859376,104734.821818182,604.949090909091,515250.821818182,2097148,16496898.1236364,5905626.09454546,10591272.0290909,8,1804800,394116.847272727,-280.072727272727,4010,20,29406,33025.6326589091,a30
2859376,100996.282527881,601.405204460967,515383.776951673,2097148,16643998.4535316,5507980.81784387,11136017.6356877,8,1804800,397496.267657993,-273.828996282528,4010,20,28791,31614.0806342007,a30
2859376,98199.1111111111,599.290322580645,515999.254480287,2097148,16556991.827957,5371448.60215054,11185543.2258065,8,1804800,400915.501792115,-281.971326164875,4010,20,29889,33795.6422806452,a30
2859376,112421.681818182,614.787878787879,517673.272727273,2097148,16163666.969697,5846165.96969697,10317501,8,1804800,404382.147727273,-278.723484848485,4010,20,28280,31608.0236075758,a30
2859376,109841.992509363,612.269662921348,517635.760299625,2097148,16258426.6367041,5582674.00749064,10675752.6292135,8,1804800,407680.880149813,-272.677902621723,4010,20,28529,31194.7038144195,a30
2859376,105617.977186312,608.448669201521,517978.433460076,2097148,16325697.1254753,5997052.28897338,10328644.8365019,8,1804800,410971.475285171,-282.927756653992,4010,20,28136,31921.4259984791,a30
2859376,101766.626865672,606.007462686567,519323.417910448,2097148,16356196.7462687,5768115.04477612,10588081.7014925,8,1804800,414272.865671642,-273.402985074627,4010,20,28665,31426.7572343284,a30
2859376,96731.3082706767,600.936090225564,519171.563909774,2097148,16366639.8195489,5745109.62406015,10621530.1954887,8,1804800,417586.823308271,-279.575187969925,4010,20,28422,31863.8048298496,a30
2859376,97588,601.475836431227,518834.92936803,2097148,16400386.1710037,5737640.41635688,10662745.7546468,8,1804800,420916.661710037,-280.847583643123,4010,20,28769,32399.6135766543,a30
2859376,110635,613.465909090909,518023.015151515,2097148,16555202.7575758,5949772.12121212,10605430.6363636,8,1804800,424233.871212121,-283.621212121212,4010,20,28268,32149.7917412121,a30
2859376,117716.396946565,620,517715.816793893,2097148,16594634.0458015,5612955.45038168,10981678.5954198,8,1804800,427520.812977099,-276.958015267176,4010,20,28098,31205.6849150382,a30
2859376,116413.347826087,619.11231884058,518054.768115942,2097148,16595354.173913,5884504.60869565,10710849.5652174,8,1804800,430881.246376812,-313.496376811594,4010,20,29673,37302.535736413,a30
2859376,99441.038961039,604,519484.502164502,2097148,9431282.11255411,2477274.49350649,6954007.61904762,8,1804800,434528.186147186,-283.5670995671,4010,20,29917,34018.7424401732,a30
2859376,99312.3603603604,605.063063063063,520805.891891892,2097148,7683443.6036036,1903052.9009009,5780390.7027027,8,1804800,438613.148648649,-201.067567567568,4010,20,94096,75867.8118897297,a30
2859376,97431.7913043478,603.591304347826,521099.686956522,2097148,7817614.43478261,1763597.42608696,6054017.00869565,8,1804800,442497.839130435,-259.14347826087,4047,20,219133,229816.535014578,a30
2859376,99126,601.25,516931.228070176,2097148,7868804.94736842,1639376.38596491,6229428.56140351,8,1804800,446414.171052632,-250.736842105263,4047,20,216613,219804.142716,a30
2859376,73319.5517241379,580.120689655172,521245.155172414,2097148,7878326.13793104,1685105.20689655,6193220.93103448,8,1804800,450328.965517241,-241.288793103448,4047,20,303459,296326.422491237,a30
2859376,76309.6108597285,593.466063348416,531893.248868778,2097148,7991950.08144796,1741277.35746606,6250672.7239819,8,1804800,454113.280542986,-191.782805429864,4047,20,198589,154133.862100778,a30
2859376,73375.7413793103,574.14224137931,515056.724137931,2097148,7900151.82758621,1621505.44827586,6278646.37931035,8,1804800,458118.392241379,-250.202586206897,4047,20,498966,505237.935947819,a30
2859376,85362.2910798122,492.924882629108,419764.882629108,2097148,8120740.95774648,1784767.36150235,6335973.59624413,8,1804800,462004.821596244,-255.957746478873,4047,20,58511,60609.262971,a30
2859376,139287.316666667,573.441666666667,448399.033333333,2097148,8139208.8,1531641.9,6607566.9,8,1804800,465989.475,-212.758333333333,4047,20,598390,515233.52191025,a30
2859376,66670.1085271318,541.468992248062,488230.511627907,2097148,10463205.2403101,2519867.1627907,7943338.07751938,8,1804800,470040.992248062,-359.678294573643,4047,20,257943,375466.488770686,a30
2859376,84063.435483871,526.439516129032,455534.080645161,2097148,13195356.2258065,4043411.35483871,9151944.87096774,8,1804800,473663.858870968,-412.661290322581,4047,20,29961,50036.075688629,a30
2859376,81338.1034482759,529.758620689655,461554.051724138,2097148,7789430.89655173,1728587.27586207,6060843.62068965,8,1804800,477780.50862069,-452.887931034483,4047,20,31672,58049.6279348276,a30
2859376,64407.4912280702,543.434210526316,492499.719298246,2097148,7867666.73684211,1742912.31578947,6124754.42105263,8,1804800,481823.399122807,-394.429824561404,4047,20,30480,48653.9286,a30
2859376,77332.7619047619,507.515151515152,442830.164502165,2097148,7880963.84415584,1756600,6124363.84415584,8,1804800,485805.939393939,-403.350649350649,4047,20,30890,50423.602807013,a30
2859376,66447.9307359307,473.082251082251,418460.865800866,2097148,7918340.01731602,1765545.24675325,6152794.77056277,8,1804800,489809.965367965,-356.991341991342,4051,20,30665,44346.8621232684,a30
2859376,58930.3376623377,458.311688311688,410854.978354978,2097148,7941399.51515152,1664270.61471861,6277128.9004329,8,1804800,493806.675324675,-358.077922077922,4051,20,30252,43882.754433039,a30
2859376,74019.6317991632,456.26359832636,393655.012552301,2097148,7917279.39748954,1755441.80753138,6161837.58995816,8,1804800,497824.192468619,-390.02510460251,4051,20,31161,49234.1213245858,a30
2859376,78103.6909871245,460.43347639485,393874.334763949,2097148,8035528.03433476,1688261.73390558,6347266.30042919,8,1804800,501856.622317597,-367.103004291845,4051,20,30650,45580.6653873391,a30
2859376,66671.154185022,446.396475770925,390882.607929515,2097148,8117120.70484582,1795698.00881057,6321422.69603524,8,1804800,505845.370044053,-373.246696035242,4051,20,30336,45868.7104840176,a30
2859376,84386.2577777778,465.235555555556,392443.466666667,2097148,8148070.61333333,1796657.10222222,6351413.51111111,8,1804800,509839.04,-365.071111111111,4051,20,29973,44327.1617504133,a30
