1611025488106,1611025493843,20,1,5737
1611025496155,1611025501819,20,2,5664
1611025501839,1611025507178,20,3,5339
1611025507199,1611025512757,20,4,5558
1611025512778,1611025518579,20,5,5801
1611025518601,1611025524355,20,6,5754
1611025524375,1611025530007,20,7,5632
1611025530021,1611025550032,20,8,20011
1611025550083,1611025569524,20,9,19441
1611025569608,1611025589621,20,10,20013
1611025590184,1611025610859,20,11,20675
1611025610917,1611025637358,20,12,26441
1611025637490,1611025674810,20,13,37320
1611025674977,1611025715567,20,14,40590
1611025715632,1611025741707,20,15,26075
1611025741771,1611025763758,20,16,21987
1611025763812,1611025786115,20,17,22303
1611025786174,1611025806651,20,18,20477
1611025806716,1611025826990,20,19,20274
1611025827042,1611025845883,20,20,18841
1611025846731,1611025867420,20,21,20689
1611025867490,1611026014493,20,22,147003
1611026014555,1611026307554,20,23,292999
1611026307612,1611026417320,20,24,109708
1611026417390,1611026502106,20,25,84716
1611026502165,1611026717416,20,26,215251
1611026717470,1611026735995,20,27,18525
