total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device
3894800,469078.161764706,1576.125,1145576.23529412,1942304,18852283.5588235,4704818.11764706,14147465.4411765,8,2301000,59303.4852941177,257.444852941176,4300,20,32798,36307.8080330882,
3894800,466114.307692308,1573.73846153846,1145931.61538462,1942304,18957916.2769231,5094650.95384615,13863265.3230769,8,2300338.46153846,63896.4461538462,261.619230769231,4305,20,31359,35318.7256553654,
3894800,467863.318518519,1575.37407407407,1145935.21481481,1942304,18803670.5777778,4976729.51111111,13826941.0666667,8,2300681.48148148,68491.2518518518,262.707407407407,4305,20,32504,36760.5739604444,
3894800,469458.869565217,1576.94927536232,1145934.88405797,1942304,18742231.7101449,4809226.4057971,13933005.3043478,8,2300413.04347826,73215.5833333333,258.420289855072,4300,20,33374,37085.4306405797,
3894800,469568.96969697,1578.6553030303,1147641.39393939,1942304,19041848.7575758,5024327.6969697,14017521.0606061,8,2300060.60606061,77884.2689393939,263.07196969697,4300,20,31772,35940.7872712121,
3894800,485417.583038869,1595.81625441696,1149319.64664311,1942304,19170383.6042403,5041715.73144876,14128667.8727915,8,2301000,82624.0918727915,257.321554770318,4289,20,34175,37717.3121719081,
3894800,484659.667870036,1595.16606498195,1149318.31046931,1942304,19354644.4151625,4861220.03971119,14493424.3754513,8,2301000,87450.0324909747,258.996389891697,4295,20,33483,37246.1374471841,
3894800,483191.896678967,1593.68265682657,1149319.63099631,1942304,19482231.4095941,4929747.04059041,14552484.3690037,8,2301000,92202.5313653137,261.177121771218,4297,20,32654,36646.8688243616,
3894800,629833.777777778,1739.15925925926,1151770.91851852,1942304,18181521.1851852,5202835.58518519,12978685.6,8,2291166.66666667,3015.14074074074,255.948148148148,4291,20,35349,38822.8700824222,
3894800,626219.196911197,1735.96911196911,1151951.05791506,1942304,18657535.7220077,4827949.37451738,13829586.3474903,8,2300667.95366795,7929.33204633205,257.583011583012,4291,20,32171,35558.2428546486,
3894800,631558.213740458,1741.17557251908,1151975.66412214,1942304,18880670.6870229,4942359.20610687,13938311.480916,8,2300381.67938931,12625.8129770992,257.854961832061,4289,20,32248,35664.3509044885,
3894800,640030.254545455,1749.44363636364,1152002.60363636,1942304,18711997.8181818,4946569.83272727,13765427.9854545,8,2301000,17409.2145454545,251.134545454545,4289,20,33797,36403.2916641673,
3894800,637163.808823529,1746.6875,1152009.32352941,1942304,19072768.1764706,4677537.58823529,14395230.5882353,8,2301000,22249.3897058824,253.922794117647,4289,20,33198,36155.1073340956,
3894800,636546.373134328,1746.02985074627,1152026.59701493,1942304,18864089.7761194,5096649.53731343,13767440.238806,8,2298018.65671642,26976.0447761194,259.003731343284,4291,20,32554,36180.0276544104,
3894800,635146.989323843,1744.71886120996,1152034.19217082,1942304,19194650.8469751,4779490.36298932,14415160.4839858,8,2301000,31793.3274021352,254.562277580071,4291,20,34109,37258.1725391744,
3894800,634708.072992701,1744.20072992701,1152047.64963504,1942304,18971132.4379562,4974352.93430657,13996779.5036496,8,2300686.13138686,36614.3467153285,256.255474452555,4291,20,33204,36510.8607660438,
3894800,631590.676470588,1741.33455882353,1152052.55882353,1942304,19497728.2352941,4654539.17647059,14843189.0588235,8,2301000,41386.6948529412,253.941176470588,4291,20,33019,35979.5359819412,
3894800,627432.917293233,1737.18045112782,1152055.84962406,1942304,19358840.6917293,5033243.60902256,14325597.0827068,8,2300390.97744361,46076.977443609,257.364661654135,4291,20,32219,35581.1094571842,
3894800,627888.056939502,1738.07829181495,1152403.10320285,1942304,18769978.7330961,4659687.08896797,14110291.6441281,8,2301000,50950.6725978648,254.188612099644,4289,20,34042,37113.0975762491,
