1611550183771,1611550190386,20,1,6615
1611550193745,1611550199551,20,2,5806
1611550203772,1611550209652,20,3,5880
1611550213839,1611550219738,20,4,5899
1611550223753,1611550229616,20,5,5863
1611550233768,1611550240805,20,6,7037
1611550243744,1611550250730,20,7,6986
1611550253773,1611550260260,20,8,6487
1611550263828,1611550275771,20,9,11943
1611550275832,1611550281084,20,10,5252
1611550285916,1611550292070,20,1,6154
1611550292094,1611550297491,20,11,5397
1611550297523,1611550302760,20,2,5237
1611550302776,1611550308007,20,12,5231
1611550308025,1611550313330,20,3,5305
1611550313346,1611550318672,20,13,5326
1611550318689,1611550324101,20,4,5412
1611550324118,1611550329670,20,14,5552
1611550329691,1611550335152,20,5,5461
1611550335168,1611550340374,20,15,5206
1611550340397,1611550345757,20,6,5360
1611550345779,1611550350929,20,16,5150
1611550350946,1611550356786,20,7,5840
1611550356809,1611550362564,20,17,5755
1611550362580,1611550367580,20,8,5000
1611550367597,1611550373023,20,18,5426
1611550373040,1611550378743,20,9,5703
1611550378761,1611550384635,20,19,5874
1611550384651,1611550389768,20,10,5117
1611550389864,1611550397528,20,20,7664
1611550397655,1611550405788,20,11,8133
1611550405817,1611550413955,20,21,8138
1611550413984,1611550422271,20,12,8287
1611550422328,1611550430417,20,22,8089
1611550430451,1611550438573,20,13,8122
1611550438603,1611550446855,20,23,8252
1611550446885,1611550454969,20,14,8084
1611550454996,1611550463248,20,24,8252
1611550463274,1611550471482,20,15,8208
1611550471513,1611550479801,20,25,8288
1611550479840,1611550486207,20,16,6367
1611550486224,1611550491356,20,26,5132
1611550491372,1611550496687,20,17,5315
1611550496705,1611550501640,20,27,4935
1611550501670,1611550507141,20,18,5471
1611550507165,1611550512467,20,28,5302
1611550512484,1611550517797,20,19,5313
1611550517821,1611550522984,20,29,5163
1611550523010,1611550528404,20,20,5394
1611550528512,1611550533742,20,30,5230
1611550533830,1611550539146,20,21,5316
1611550539176,1611550544763,20,31,5587
1611550544779,1611550550265,20,22,5486
1611550550283,1611550555623,20,32,5340
1611550555640,1611550561261,20,23,5621
1611550561276,1611550566196,20,33,4920
1611550566213,1611550571568,20,24,5355
1611550571584,1611550576826,20,34,5242
1611550576842,1611550582135,20,25,5293
1611550582151,1611550587491,20,35,5340
1611550587507,1611550592838,20,26,5331
1611550592854,1611550598076,20,36,5222
1611550598093,1611550603464,20,27,5371
1611550603483,1611550608824,20,37,5341
1611550608841,1611550614120,20,28,5279
1611550614142,1611550620549,20,38,6407
1611550620565,1611550625724,20,29,5159
1611550625748,1611550631048,20,39,5300
1611550631067,1611550638911,20,30,7844
1611550639046,1611550647209,20,40,8163
1611550647350,1611550654165,20,31,6815
1611550654219,1611550660361,20,41,6142
1611550660392,1611550667525,20,32,7133
1611550667558,1611550728556,20,42,60998
1611550728694,1611550908039,20,33,179345
1611550908148,1611551237830,20,43,329682
1611551237860,1611551315806,20,34,77946
1611551316041,1611551411131,20,44,95090
1611556502162,1611556541049,20,1,38887
1611556541146,1611556573104,20,2,31958
1611556573221,1611556604455,20,3,31234
1611556604530,1611556642809,20,4,38279
1611556642832,1611556659026,20,5,16194
1611556659122,1611556701004,20,6,41882
1611556701187,1611556733006,20,7,31819
1611556733415,1611557285566,20,8,552151
1611557285706,1611557444483,20,9,158777
1611557444516,1611557451885,20,10,7369
1611557452259,1611557457750,20,11,5491
1611557457771,1611557463453,20,12,5682
1611557463529,1611557469499,20,13,5970
1611557469518,1611557476237,20,14,6719
1611557476260,1611557482732,20,15,6472
1611557482753,1611557489247,20,16,6494
1611557489283,1611557495522,20,17,6239
1611557495555,1611557596912,20,18,101357
1611557596988,1611557787705,20,19,190717
1611557787870,1611557957692,20,20,169822
1611557958260,1611558254825,20,21,296565
1611558254921,1611558625868,20,22,370947
1611558625953,1611559153274,20,23,527321
1611559153401,1611559604056,20,24,450655
