1610011030787,1610011036196,20,1
1610011040746,1610011045444,20,2
1610011050756,1610011055707,20,3
1610011060749,1610011065722,20,4
1610011070752,1610011075850,20,5
1610011080763,1610011085877,20,6
1610011090754,1610011095774,20,7
1610011100747,1610011105707,20,8
1610011110766,1610011115815,20,9
1610011120755,1610011125843,20,10
1610011130760,1610011135757,20,11
1610011140758,1610011145780,20,12
1610011150763,1610011155836,20,13
1610011160774,1610011165884,20,14
1610011170765,1610011175782,20,15
1610011180768,1610011185788,20,16
1610011190768,1610011195757,20,17
1610011200776,1610011205414,20,18
1610011210768,1610011215850,20,19
1610079959114,1610079964432,20,1
1610079969067,1610079974040,20,2
1610079979070,1610079983757,20,3
1610079989106,1610079994004,20,4
1610079999083,1610080004064,20,5
1610080009087,1610080013968,20,6
1610080019101,1610080023949,20,7
1610080029098,1610080034060,20,8
1610080039108,1610080043939,20,9
1610080049123,1610080053523,20,10
1610080059123,1610080064019,20,11
1610080069129,1610080074019,20,12
1610080079139,1610080083993,20,13
1610080089158,1610080094033,20,14
1610080099149,1610080103971,20,15
1610080109162,1610080114156,20,16
1610080119178,1610080124141,20,17
1610080129182,1610080134051,20,18
1610080139186,1610080144067,20,19
1610080149193,1610080154127,20,20
1610080159207,1610080164131,20,21
1610080169209,1610080174115,20,22
1610080179223,1610080184143,20,23
1610080189225,1610080194093,20,24
1610080199242,1610080204115,20,25
1610080209232,1610080214078,20,26
1610080219240,1610080224080,20,27
1610080229259,1610080233741,20,28
1610080239261,1610080244246,20,29
1610080249271,1610080254134,20,30
1610080259271,1610080264230,20,31
1610080269284,1610080274168,20,32
1610080279291,1610080284174,20,33
1610080289292,1610080294162,20,34
1610080299312,1610080304277,20,35
1610080309313,1610080314259,20,36
1610080319317,1610080324241,20,37
1610080329331,1610080334208,20,38
1610080339334,1610080344276,20,39
1610080349339,1610080354181,20,40
1610080359349,1610080364421,20,41
1610080369357,1610080374212,20,42
1610080379360,1610080384241,20,43
1610080389378,1610080394298,20,44
1610080399380,1610080404081,20,45
1610080409381,1610080414261,20,46
1610080419400,1610080424341,20,47
1610080748391,1610080753965,20,1
1610080758369,1610080763583,20,2
1610080768362,1610080773662,20,3
1610080778357,1610080783692,20,4
1610080788379,1610080793218,20,5
1610080798373,1610080803579,20,6
1610080808392,1610080813762,20,7
1610080818379,1610080823555,20,8
1610080828393,1610080833564,20,9
1610080838430,1610080843643,20,10
1610080848404,1610080853610,20,11
1610080858417,1610080863691,20,12
1610080868423,1610080873615,20,13
1610080878441,1610080883579,20,14
1610080888440,1610080893662,20,15
1610080898437,1610080903580,20,16
1610080908443,1610080913676,20,17
1610080918455,1610080923723,20,18
1610080928461,1610080933672,20,19
1610080938464,1610080943656,20,20
1610080948499,1610080953840,20,21
1610080958480,1610080963721,20,22
1610080968489,1610080973868,20,23
1610080978504,1610080983664,20,24
1610080988507,1610080993716,20,25
