13,7470392,594000,3010,2489652,2621436,17047152,0,17047152,8,2730000,-1232,3560,1610080871909
13,7470392,595116,3011,2489652,2621436,16514637,748541,15766096,8,2600000,-1232,3560,1610080872023
13,7470392,593008,3009,2489652,2621436,17413656,0,17413656,8,2730000,-961,3560,1610080872135
13,7470392,596976,3013,2489652,2621436,20097518,6209022,13888496,8,2730000,-1181,3560,1610080872248
13,7470392,602184,3018,2489652,2621436,15386270,6788086,8598184,8,2730000,-1181,3560,1610080872360
13,7470392,600696,3017,2489652,2621436,13819485,3942133,9877352,8,2730000,-1130,3560,1610080872472
13,7470392,604664,3021,2489652,2621436,16845357,11223901,5621456,8,2730000,-1130,3560,1610080872588
13,7470392,596976,3014,2489652,2621436,13270512,0,13270512,8,2730000,-1383,3560,1610080872699
13,7470392,603052,3022,2489652,2621436,12184376,7824648,4359728,8,2730000,-1506,3560,1610080872818
13,7470392,596976,3014,2489652,2621436,12773632,0,12773632,8,2730000,-1506,3560,1610080872933
13,7470392,600076,3017,2489652,2621436,11918056,1683456,10234600,8,2730000,-1501,3560,1610080873050
13,7470392,594992,3012,2489652,2621436,14363616,0,14363616,8,2600000,-1484,3560,1610080873161
13,7470392,604168,3021,2489652,2621436,10975376,4938200,6037176,8,2730000,-1484,3560,1610080873278
13,7470392,606028,3023,2489652,2621436,10294496,6156288,4138208,8,2730000,-1477,3560,1610080873390
13,7470392,602556,3019,2489652,2621436,10294496,2691072,7603424,8,2600000,-1514,3560,1610080873501
13,7470392,601936,3019,2489652,2621436,10294496,2109440,8185056,8,2730000,-1514,3560,1610080873613
14,7470392,602524,3020,2489660,2621436,12822464,0,12822464,8,2210000,-281,3560,1610080878446
14,7470392,595512,3014,2489660,2621436,30722752,0,30722752,8,2236000,-281,3560,1610080878555
14,7470392,569924,2994,2489660,2621436,40256064,0,40256064,8,2730000,-767,3560,1610080878676
14,7470392,595524,3011,2489660,2621436,27224013,11590853,15633160,8,2730000,-1294,3560,1610080878794
14,7470392,600496,3018,2489660,2621436,44718960,0,44718960,8,2470000,-1294,3560,1610080878904
14,7470392,619768,3034,2489660,2621436,30874639,21065463,9809176,8,2470000,-1259,3560,1610080879030
14,7470392,603452,3019,2489660,2621436,25647320,0,25647320,8,2236000,-1326,3560,1610080879143
14,7470392,596976,3014,2489660,2621436,32155232,0,32155232,8,2730000,-1326,3560,1610080879260
14,7470392,611608,3027,2489660,2621436,20241199,2039191,18202008,8,2600000,-1179,3560,1610080879378
14,7470392,609748,3038,2489660,2621436,25655728,0,25655728,8,2340000,-1100,3560,1610080879490
14,7470392,616692,3032,2489660,2621436,17243661,4013981,13229680,8,2730000,-1100,3560,1610080879613
14,7470392,606276,3022,2489660,2621436,23493640,0,23493640,8,2730000,-1016,3560,1610080879725
14,7470392,617436,3033,2489660,2621436,29199182,16986606,12212576,8,2470000,-882,3560,1610080879836
14,7470392,603052,3019,2489660,2621436,26332064,0,26332064,8,2470000,-882,3560,1610080879947
14,7470392,620660,3036,2489660,2621436,19305069,10992093,8312976,8,2530000,-1204,3560,1610080880066
14,7470392,612848,3028,2489660,2621436,20966719,3930839,17035880,8,2730000,-1440,3560,1610080880180
14,7470392,618180,3034,2489660,2621436,23077454,11699486,11377968,8,2470000,-1440,3560,1610080880292
14,7470392,600200,3017,2489660,2621436,29374112,0,29374112,8,2730000,-904,3560,1610080880402
14,7470392,616072,3031,2489660,2621436,20533965,6232421,14301544,8,2730000,-1367,3560,1610080880513
14,7470392,609624,3026,2489660,2621436,19868400,0,19868400,8,2730000,-1367,3560,1610080880624
14,7470392,610120,3026,2489660,2621436,19112328,0,19112328,8,2730000,-1047,3560,1610080880736
14,7470392,607392,3025,2489660,2621436,22210944,0,22210944,8,2730000,-1187,3560,1610080880852
14,7470392,622272,3038,2489660,2621436,16769966,10248142,6521824,8,2470000,-1187,3560,1610080880974
