1177,5467200,145868.396694215,1515.2066115702500,1406039.73553719,2097148,12696324.661157,1839966.6446281,10856358.0165289,8,1703000.0,1381.01652892562,-1250.0,3432.0,20,14881,63839.49,6,4
1178,5467200,144884.170940171,1521.7264957265,1413992.82051282,2097148,11311273.5299145,2081735.68376068,9229537.84615385,8,1703000.0,3541.0341880341900,-879.478632478632,3432.0,20,13037,39350.4983813333,6,4
1179,5467200,104080.27350427400,1499.1282051282100,1431591.00854701,2097148,11276354.965812,2369889.5982906000,8906465.36752137,8,1703000.0,5489.15384615385,-687.0,3519.0,20,13119,31715.877807,6,4
1180,5467200,108810.68907563,1503.86554621849,1431466.8907563,2097148,11874993.8739496,2277145.53781513,9597848.33613445,8,1703000.0,7483.97478991597,-574.966386554622,3519.0,20,13256,26820.9538045714,6,4
1181,5467200,116732.6,1513.575,1433858.03333333,2097148,11980556.866666700,2226997.2,9753559.66666667,8,1703000.0,9500.51666666667,-384.0,3519.0,20,13305,17978.993280000000,6,4
1182,5467200,112744.77310924400,1510.8907563025200,1434803.19327731,2097148,12069818.504201700,1903245.19327731,10166573.3109244,8,1703000.0,11507.9243697479,-384.58823529411800,3519.0,20,13267,17955.106722,6,4
1183,5467200,108496.991735537,1505.51239669422,1433709.98347107,2097148,12086329.553719,2250006.7768595,9836322.7768595,8,1703000.0,13535.4876033058,-389.0,3519.0,20,13431,18385.575021,6,4
1184,5467200,108305.714285714,1504.5462184874,1432694.48739496,2097148,11540938.1092437,1911686.41176471,9629251.69747899,8,1703000.0,15529.714285714300,-389.0,3561.0,20,13215,18305.801235,6,4
1185,5467200,107075.26050420200,1503.0588235294100,1432478.18487395,2097148,11558812.7731092,2238209.07563025,9320603.69747899,8,1703000.0,17497.6134453782,-554.319327731093,3561.0,20,13108,25874.2892002689,6,4
1186,5467200,107424.6,1502.99166666667,1432270.66666667,2097148,11550185.4166667,2428164.81666667,9122020.6,8,1703000.0,19450.0,-580.0,3561.0,20,13168,27196.923840000000,6,4
1187,5467200,102664.2,1496.85,1430704.13333333,2097148,11320678.283333300,2231951.21666667,9088727.06666667,8,1699316.66666667,21439.3333333333,-534.983333333333,3561.0,20,13186,25120.327520900000,6,4
1188,5467200,125224.205128205,1491.29914529915,1402242.25641026,2097148,11108651.4871795,2042290.46153846,9066361.02564103,8,1703000.0,23350.8034188034,-506.0,3561.0,20,12846,23146.770636,6,4
1189,5467200,136371.338842975,1482.37190082645,1381816.03305785,2097148,11651609.8429752,2385561.44628099,9266048.39669422,8,1703000.0,25285.2396694215,-488.72727272727300,3561.0,20,13230,23024.933934545500,6,4
1190,5467200,158027.049180328,1509.33606557377,1387848.81967213,2097148,11774920.3688525,1776063.97540984,9998856.39344262,8,1703000.0,27269.4180327869,-451.0,3561.0,20,13397,21515.729367,6,4
1191,5467200,152608.8,1504.68333333333,1388747.83333333,2097148,11577515.6083333,1974614.40833333,9602901.2,8,1703000.0,29245.9,-447.73333333333300,3561.0,20,13103,20891.140175200000,6,4
1192,5467200,139287.333333333,1492.33333333333,1389433.4,2097148,11552915.375,2377100.64166667,9175814.73333333,8,1703000.0,31200.366666666700,-395.0,3561.0,20,13187,18548.768265,6,4
1193,5467200,127681.090909091,1481.82644628099,1390213.71900826,2097148,11829694.1239669,1901255.11570248,9928439.00826446,8,1699347.10743802,33165.6859504132,-395.0,3561.0,20,13300,18707.7135,6,4
1194,5467200,111869.9,1467.29166666667,1391033.76666667,2097148,11814672.966666700,2035296.16666667,9779376.8,8,1703000.0,35133.0666666667,-624.516666666667,3561.0,20,13198,29351.083012300000,6,4
1195,5467200,150023.93388429800,1462.34710743802,1347863.70247934,2097148,11816389.2809917,1855112.71900826,9961276.56198347,8,1703000.0,37093.4876033058,-688.0,3544.1404958677700,20,13181,32140.1373227107,6,4
1196,5467200,147793.123966942,1459.1900826446300,1346892.72727273,2097148,11716669.9504132,2105980.42975207,9610689.52066116,8,1703000.0,39077.9669421488,-621.454545454546,3544.0,20,13332,29362.862208,6,4
1197,5467200,161684.537815126,1473.08403361345,1347349.94957983,2097148,11251056.672268900,2077340.57142857,9173716.10084034,8,1703000.0,41074.9075630252,-556.0,3544.0,20,13059,25732.289376,6,4
1198,5467200,159690.26666666700,1471.45,1347647.2,2097148,11648419.658333300,2091780.59166667,9556639.06666667,8,1703000.0,43019.3833333333,-519.0,3544.0,20,13145,24178.07172,6,4
1199,5467200,156909.65289256200,1471.38842975207,1350179.53719008,2097148,11896215.7107438,2104722.95041322,9791492.76033058,8,1703000.0,44986.0578512397,-408.0,3544.0,20,13191,19073.552832000000,6,4
1200,5467200,146724.557377049,1463.4180327868900,1352372.45901639,2097148,12001340.819672100,2182480.16393443,9818860.65573771,8,1703000.0,46946.7049180328,-408.0,3544.0,20,13328,19271.648256,6,4
1201,5467200,140636.666666667,1457.63333333333,1352599.46666667,2097148,11774096.1083333,1812273.90833333,9961822.2,8,1703000.0,48913.7666666667,-586.0,3544.0,20,13067,27137.336528000000,6,4
1202,5467200,130995.10743801700,1448.6694214876000,1353088.09917355,2097148,11975172.2066116,1726365.99173554,10248806.214876,8,1703000.0,50879.661157024800,-586.0,3544.0,20,13294,27608.766496000000,6,4
