2497,5716056,77043.7234042553,1247.1329787234,1200472.44680851,2621436,9372125.05319149,780578.79787234,8591546.25531915,8,2140902.12765957,1867.33510638298,657.154255319149,3913.0,20,6012,15459.5249415957,10,0
2498,5716056,77182.905982906,1256.47863247863,1210151.45299145,2621436,10124074.5213675,873961.769230769,9250112.75213675,8,2313846.15384615,3686.9914529914500,708.435897435898,3913.0,20,6686,18534.3252313333,10,0
2499,5716056,70485.0841121495,1255.75700934579,1216127.10280374,2621436,12788376.196261700,1421508.68224299,11366867.5140187,8,2310459.81308411,5034.542056074770,697.915887850467,3913.0,20,23153,63229.5665556355,10,0
2500,5716056,72764.1509433962,1255.6226415094300,1213716.94339623,2621436,12924598.4339623,1598895.64150943,11325702.792452800,8,2317584.90566038,6673.74528301887,702.8773584905660,3913.0,20,22430,61690.554697641500,10,0
2501,5716056,83522.1851851852,1266.64814814815,1214217.96296296,2621436,13204421.2037037,2173146.98148148,11031274.222222200,8,2320177.77777778,8269.37037037037,698.0370370370370,3913.0,20,21436,58550.696096148200,10,0
2502,5716056,91045.5238095238,1279.48571428571,1219870.93333333,2621436,13543577.2,2474050.64761905,11069526.552381,8,2320091.42857143,9843.87619047619,689.2,3913.0,20,5959,16070.4671764,10,0
2503,5716056,86128.7547169811,1279.0377358490600,1224280.98113208,2621436,13639977.9811321,1963822.28301887,11676155.6981132,8,2323200.0,11398.0188679245,683.2169811320760,3913.0,20,5176,13837.663572150900,10,0
2504,5716056,77652.9714285714,1274.63571428571,1228216.8,2621436,13800860.721428600,1649562.83571429,12151297.8857143,8,2322377.14285714,13491.4857142857,687.7285714285710,3913.0,20,5308,14284.2627252,10,0
2505,5716056,74051.20370370370,1264.54166666667,1221526.35185185,2621436,12837557.9768519,1770873.4212963000,11066684.5555556,8,2315200.0,10079.7685185185,701.2870370370370,3913.0,20,5217,14316.1584298056,10,0
2506,5716056,75939.4791666667,1263.29166666667,1218373.77083333,2621436,13148459.5364583,1844099.74479167,11304359.7916667,8,2314800.0,8783.11979166667,705.03125,3913.0,20,5207,14365.0053734687,10,0
2507,5716056,100859.353535354,1292.43434343434,1222913.93939394,2621436,11196023.8282828,1703480.07070707,9492543.75757576,8,2021430.3030303000,32050.919191919200,508.434343434343,3831.0,20,5193,10114.9875586364,10,0
2508,5716056,95575.37967914440,1244.11229946524,1178928.98395722,2621436,7220940.84491979,704898.320855615,6516042.52406417,8,2082224.59893048,37221.588235294100,664.909090909091,3831.0,20,5196,13235.5979149091,10,0
2509,5716056,102254.86792452800,1233.8679245283,1161796.64150943,2621436,11929010.245283,1937406.16981132,9991604.0754717,8,2071064.1509434000,39951.481132075500,600.2169811320760,3831.0,20,5252,12076.612949773600,10,0
2510,5716056,74506.8711656442,1225.29447852761,1180771.4601227000,2621436,7588145.91411043,800705.9141104290,6787440.0,8,1804800.0,46095.6748466258,335.294478527607,3831.0,20,5311,6822.049324987730,10,0
2511,5716056,67887.572327044,1229.85534591195,1192008.90566038,2621436,7603129.05031447,719615.238993711,6883513.81132075,8,1804800.0,49575.798742138400,326.830188679245,3831.0,20,5221,6537.143370226420,10,0
2512,5716056,69194.15,1241.625,1202734.35,2621436,7839994.85625,930593.75625,6909401.1,8,1804800.0,53020.55,325.425,3831.0,20,5056,6303.331252800000,10,0
2513,5716056,79588.459770115,1233.06896551724,1183599.08045977,2621436,7898654.36206897,971237.856321839,6927416.50574713,8,1925627.5862069,59807.27586206900,490.275862068966,3831.0,20,22078,41467.9334594483,10,0
2514,5716056,128022.116591928,1435.68161434978,1342670.61883408,2621436,8862997.19730942,864254.5964125560,7998742.60089686,8,1931623.31838565,63446.0896860987,585.72197309417,3831.0,20,23026,51668.0616380987,10,0
2515,5716056,83234.6,1542.68333333333,1497054.06666667,2621436,13371429.4166667,1179506.61666667,12191922.8,8,2305920.0,65532.7,776.216666666667,3831.0,20,21958,65296.1982859,10,0
2516,5716056,79330.8363636364,1544.0727272727300,1502301.16363636,2621436,13102697.272727300,1258913.85454545,11843783.418181800,8,2323200.0,66408.85454545450,677.418181818182,3831.0,20,21557,55944.4904488364,10,0
2517,5716056,84707.0,1555.88461538462,1509115.92307692,2621436,14434622.865384600,2638781.78846154,11795841.0769231,8,2320984.61538462,67992.5576923077,637.826923076923,3831.0,20,22261,54395.086130711500,10,0
2518,5716056,87403.7090909091,1560.2545454545500,1510960.43636364,2621436,12825611.7090909,1849483.12727273,10976128.581818200,8,2323200.0,68795.7818181818,669.218181818182,3873.0,20,22550,58446.939510000000,10,0
2519,5716056,84382.5263157895,1559.24561403509,1512982.59649123,2621436,13035945.6491228,1408641.22807018,11627304.4210526,8,2323200.0,69636.1228070175,638.438596491228,3873.0,20,21708,53676.7786288421,10,0
2520,5716056,76368.0727272727,1556.38181818182,1517989.45454545,2621436,13303943.2181818,2120301.61818182,11183641.6,8,2302254.54545455,70461.1272727273,683.090909090909,3873.0,20,21073,55750.962518727300,10,0
2521,5716056,83954.2745098039,1570.4901960784300,1524843.21568627,2621436,15141007.9019608,1402005.54901961,13739002.352941200,8,2323200.0,72049.4901960784,648.490196078431,3873.0,20,21067,52911.930487117700,10,0
2522,5716056,78160.0,1569.15094339623,1529253.81132075,2621436,14575235.849056600,2158017.43396226,12417218.415094300,8,2316679.24528302,72807.1132075472,634.245283018868,3873.0,20,23264,57146.4336090566,10,0
2523,5716056,74119.2307692308,1567.59615384615,1531793.84615385,2621436,13893302.384615400,1801817.0,12091485.3846154,8,2323200.0,73562.9615384615,631.692307692308,3873.0,20,25436,62230.3010104615,10,0
