67,3768004,244028,994,774608,2097148,9890208,675840,9214368,8,2314000,90624,-721,4008,1611137894712
67,3768004,243432,994,774608,2097148,9890208,471040,9419168,8,2314000,90639,-721,4008,1611137894823
68,3768004,243616,993,774612,2097148,9273032,1056672,8216360,8,1261000,90653,-721,4008,1611137895343
68,3768004,258108,999,765684,2097148,10828360,4960256,5868104,8,1703000,90671,-721,4008,1611137895470
68,3768004,255116,994,763304,2097148,10596672,208896,10387776,8,2314000,90687,-721,4008,1611137895576
68,3768004,256464,995,763304,2097148,10626104,1077248,9548856,8,2314000,90702,-721,4008,1611137895682
68,3768004,257456,996,763308,2097148,10606400,2109440,8496960,8,2314000,90718,-721,4008,1611137895788
68,3768004,259952,999,763308,2097148,10650152,4796416,5853736,8,2314000,90733,-721,4008,1611137895894
68,3768004,253876,993,763308,2097148,11498736,0,11498736,8,2314000,90749,-721,4008,1611137895999
68,3768004,254620,994,763308,2097148,10916216,176128,10740088,8,2314000,90764,-721,4008,1611137896106
68,3768004,257224,996,763308,2097148,10665712,2715648,7950064,8,2314000,90780,-721,4008,1611137896211
68,3768004,260076,999,763308,2097148,10643112,5632000,5011112,8,2314000,90796,-721,4008,1611137896317
68,3768004,254248,993,763308,2097148,10404928,28672,10376256,8,2314000,90811,-721,4008,1611137896423
68,3768004,256480,995,763320,2097148,10397320,2093056,8304264,8,2314000,90826,-721,4008,1611137896528
68,3768004,259996,999,763320,2097148,10423136,5648384,4774752,8,2314000,90842,-721,4008,1611137896635
68,3768004,253600,993,763320,2097148,10676120,143360,10532760,8,2314000,90857,-721,4008,1611137896740
68,3768004,256948,996,763320,2097148,10685520,3387392,7298128,8,2314000,90872,-721,4008,1611137896846
68,3768004,253160,992,763340,2097148,10691624,28672,10662952,8,2314000,90887,-721,4008,1611137896951
68,3768004,256552,995,763340,2097148,10421184,3567616,6853568,8,2314000,90902,-721,4008,1611137897057
68,3768004,252364,991,763364,2097148,10775944,0,10775944,8,2314000,90918,-721,4008,1611137897162
68,3768004,257092,996,763360,2097148,10682320,4534272,6148048,8,2314000,90933,-721,4008,1611137897268
68,3768004,253496,992,763360,2097148,10443384,1093632,9349752,8,2314000,90949,-721,4008,1611137897373
68,3768004,250224,992,763360,2097148,11698560,0,11698560,8,2314000,90964,-721,4008,1611137897479
68,3768004,254324,993,763364,2097148,10719096,2879488,7839608,8,2314000,90979,-721,4008,1611137897586
68,3768004,251080,990,763364,2097148,10707440,208896,10498544,8,2314000,90994,-678,4008,1611137897691
68,3768004,255072,996,763376,2097148,10717784,6698512,4019272,8,2314000,91010,-678,4008,1611137897796
68,3768004,252364,991,763408,2097148,10704688,1880064,8824624,8,2314000,91025,-678,4008,1611137897901
68,3768004,250568,990,763408,2097148,10431720,241664,10190056,8,2314000,91040,-678,4008,1611137898007
68,3768004,255320,995,763408,2097148,10752496,6730576,4021920,8,2314000,91055,-678,4008,1611137898112
68,3768004,254340,993,763408,2097148,10496024,4091904,6404120,8,2314000,91071,-678,4008,1611137898218
68,3768004,250972,990,763608,2097148,10468032,1421312,9046720,8,2314000,91085,-678,4008,1611137898324
68,3768004,248824,988,763608,2097148,10440200,110592,10329608,8,2314000,91101,-678,4008,1611137898430
68,3768004,253768,994,763608,2097148,10464848,6419536,4045312,8,2314000,91116,-678,4008,1611137898536
68,3768004,252972,992,763608,2097148,10470248,4468736,6001512,8,2314000,91131,-678,4008,1611137898642
68,3768004,250120,989,763608,2097148,10460064,2174976,8285088,8,2314000,91146,-678,4008,1611137898747
68,3768004,248508,988,763608,2097148,10498824,1175552,9323272,8,2314000,91160,-678,4008,1611137898852
68,3768004,249376,989,763608,2097148,10503120,2764800,7738320,8,2314000,91174,-678,4008,1611137898958
68,3768004,248632,988,763608,2097148,10477560,2502656,7974904,8,2314000,91190,-678,4008,1611137899063
68,3768004,248028,987,763612,2097148,10482512,2174976,8307536,8,2314000,91205,-678,4008,1611137899169
68,3768004,248276,987,763628,2097148,10521384,2699264,7822120,8,2314000,91220,-678,4008,1611137899274
68,3768004,248632,988,763636,2097148,10508992,3026944,7482048,8,2314000,91235,-678,4008,1611137899380
68,3768004,248756,988,763636,2097148,10528776,3108864,7419912,8,2314000,91249,-678,4008,1611137899486
68,3768004,249500,989,763640,2097148,10551648,4370432,6181216,8,2314000,91265,-678,4008,1611137899591
68,3768004,244292,989,763640,2097148,11380776,0,11380776,8,2314000,91280,-678,4008,1611137899696
68,3768004,245284,985,763640,2097148,10469376,0,10469376,8,2314000,91294,-678,4008,1611137899803
68,3768004,246400,986,763640,2097148,10517848,1126400,9391448,8,2314000,91308,-678,4008,1611137899909
68,3768004,248012,987,763640,2097148,10274144,2764800,7509344,8,2314000,91323,-678,4008,1611137900015
68,3768004,249252,988,763584,2097148,10521960,4632576,5889384,8,2314000,91338,-678,4008,1611137900120
68,3768004,243424,990,763464,2097148,11188208,0,11188208,8,2314000,91354,-678,4008,1611137900226
68,3768004,244896,984,763252,2097148,10255832,307200,9948632,8,2314000,91368,-678,4008,1611137900332
68,3768004,246504,985,763000,2097148,10506464,2174976,8331488,8,2314000,91382,-678,4008,1611137900438
68,3768004,250108,988,762852,2097148,10230104,5877760,4352344,8,2314000,91397,-678,4008,1611137900544
68,3768004,247612,985,762296,2097148,10252544,3272704,6979840,8,2314000,91410,-678,4008,1611137900650
68,3768004,243648,982,762200,2097148,10650552,0,10650552,8,2314000,91425,-678,4008,1611137900756
68,3768004,245852,983,761764,2097148,10241760,1388544,8853216,8,2314000,91438,-678,4008,1611137900863
68,3768004,250040,986,760668,2097148,10260536,4861952,5398584,8,2314000,91453,-678,4008,1611137900968
68,3768004,245452,982,760400,2097148,10250256,339968,9910288,8,2314000,91468,-678,4008,1611137901074
68,3768004,245552,981,759260,2097148,12055944,1224704,10831240,8,2314000,91483,-678,4008,1611137901179
68,3768004,246240,980,758244,2097148,10326624,0,10326624,8,2314000,91498,-678,4008,1611137901284
68,3768004,250612,984,758264,2097148,10291656,4386816,5904840,8,2314000,91511,-678,4008,1611137901390
68,3768004,250988,984,756964,2097148,10263040,4567040,5696000,8,2314000,91527,-678,4008,1611137901495
68,3768004,247652,980,756936,2097148,10248568,1912832,8335736,8,2314000,91541,-678,4008,1611137901600
68,3768004,251096,980,753692,2097148,12036960,4108288,7928672,8,2314000,91556,-678,4008,1611137901705
68,3768004,251028,980,753692,2097148,10188456,2371584,7816872,8,2314000,91570,-678,4008,1611137901810
68,3768004,254156,982,752316,2097148,10207376,4943872,5263504,8,2314000,91585,-678,4008,1611137901915
68,3768004,248380,975,750808,2097148,11568024,61440,11506584,8,2314000,91600,-678,4008,1611137902019
68,3768004,249528,976,750416,2097148,11667648,1339392,10328256,8,2314000,91614,-678,4008,1611137902124
68,3768004,252168,978,750416,2097148,11459080,4321280,7137800,8,2314000,91630,-678,4008,1611137902229
68,3768004,249260,973,748348,2097148,11411408,356352,11055056,8,2314000,91645,-678,4008,1611137902335
68,3768004,255784,979,746864,2097148,11756696,6172672,5584024,8,2314000,91663,-678,4008,1611137902445
68,3768004,251104,974,746864,2097148,10372408,0,10372408,8,2314000,91678,-678,4008,1611137902549
68,3768004,267212,990,746864,2097148,11498584,4681728,6816856,8,2314000,91693,-678,4008,1611137902658
68,3768004,286804,1009,746864,2097148,11158776,1830912,9327864,8,2314000,91708,-678,4008,1611137902763
68,3768004,288416,1011,746916,2097148,11503520,225280,11278240,8,2314000,91724,-678,4008,1611137902868
68,3768004,286680,1009,747448,2097148,12365704,0,12365704,8,2314000,91741,-678,4008,1611137902977
68,3768004,292384,1016,748020,2097148,11013904,5615616,5398288,8,2314000,91756,-678,4008,1611137903083
68,3768004,291464,1015,748212,2097148,11128136,5156864,5971272,8,2314000,91770,-678,4008,1611137903187
68,3768004,291640,1015,748060,2097148,11078864,5173248,5905616,8,2314000,91784,-678,4008,1611137903292
68,3768004,292244,1015,748060,2097148,10980792,5681152,5299640,8,2314000,91800,-678,4008,1611137903396
68,3768004,293004,1016,748064,2097148,10750880,6205440,4545440,8,2314000,91815,-678,4008,1611137903502
68,3768004,285564,1009,748080,2097148,11074464,0,11074464,8,2314000,91830,-678,4008,1611137903607
68,3768004,286556,1010,748124,2097148,10627240,61440,10565800,8,2314000,91847,-678,4008,1611137903719
68,3768004,288168,1012,748160,2097148,10528416,978944,9549472,8,2314000,91859,-678,4008,1611137903838
68,3768004,290772,1014,748332,2097148,10244080,3780608,6463472,8,2314000,91874,-678,4008,1611137903943
68,3768004,286928,1010,748380,2097148,10371056,0,10371056,8,2314000,91892,-678,4008,1611137904048
68,3768004,289780,1013,748492,2097148,10135576,2617344,7518232,8,2314000,91903,-678,4008,1611137904162
68,3768004,286536,1010,748620,2097148,10197016,0,10197016,8,2314000,91918,-678,4008,1611137904268
68,3768004,287964,1012,749132,2097148,9902888,3485696,6417192,8,2314000,91930,-678,4008,1611137904375
68,3768004,284464,1009,749132,2097148,9902888,1216512,8686376,8,2314000,91940,-678,4008,1611137904480
68,3768004,288380,1013,749132,2097148,9404064,6139904,3264160,8,2314000,91955,-678,4008,1611137904585
68,3768004,286224,1011,749204,2097148,9404064,4919296,4484768,8,2314000,91966,-678,4008,1611137904689
68,3768004,284488,1009,749204,2097148,9404064,4452352,4951712,8,2314000,91976,-678,4008,1611137904794
68,3768004,285108,1010,749204,2097148,9404064,4198400,5205664,8,2314000,91989,-678,4008,1611137904899
69,3768004,279812,1004,749204,2097148,9448232,0,9448232,8,1261000,92003,-678,4008,1611137905344
69,3768004,278864,1003,749204,2097148,10577952,192512,10385440,8,1469000,92021,-678,4008,1611137905468
69,3768004,278912,1004,749204,2097148,10608272,143360,10464912,8,2158000,92037,-678,4008,1611137905577
69,3768004,279564,1004,749204,2097148,10619432,520192,10099240,8,2314000,92053,-678,4008,1611137905683
69,3768004,280432,1005,749204,2097148,10648448,2174976,8473472,8,2314000,92068,-678,4008,1611137905789
69,3768004,282540,1007,749224,2097148,10659576,4173824,6485752,8,2314000,92084,-678,4008,1611137905894
69,3768004,276216,1007,749224,2097148,12442112,0,12442112,8,2314000,92100,-678,4008,1611137906000
69,3768004,277952,1002,749228,2097148,10749480,0,10749480,8,2314000,92116,-678,4008,1611137906106
69,3768004,279316,1004,749228,2097148,10675248,1339392,9335856,8,2314000,92130,-678,4008,1611137906212
69,3768004,281548,1006,749228,2097148,10636120,3452928,7183192,8,2314000,92147,-678,4008,1611137906318
69,3768004,283840,1009,749228,2097148,10365456,6088896,4276560,8,2314000,92162,-678,4008,1611137906424
69,3768004,278324,1003,749228,2097148,10374312,143360,10230952,8,2314000,92178,-678,4008,1611137906529
69,3768004,280804,1005,749228,2097148,10416480,2420736,7995744,8,2314000,92193,-678,4008,1611137906635
69,3768004,281488,1009,749228,2097148,10686072,6760560,3925512,8,2314000,92209,-678,4008,1611137906740
69,3768004,277120,1002,749896,2097148,10662288,307200,10355088,8,2314000,92223,-678,4008,1611137906846
69,3768004,281336,1006,749896,2097148,10654904,4550656,6104248,8,2314000,92239,-678,4008,1611137906952
69,3768004,276484,1002,749896,2097148,10709776,192512,10517264,8,2314000,92255,-678,4008,1611137907058
69,3768004,281940,1007,749896,2097148,10440264,5353472,5086792,8,2314000,92271,-678,4008,1611137907163
69,3768004,278096,1003,749896,2097148,10725424,847872,9877552,8,2314000,92285,-678,4008,1611137907269
69,3768004,282940,1008,749900,2097148,10738616,6193152,4545464,8,2314000,92301,-678,4008,1611137907375
69,3768004,279088,1004,749900,2097148,10461712,1978368,8483344,8,2314000,92316,-678,4008,1611137907481
69,3768004,275988,1001,749900,2097148,11012200,0,11012200,8,2314000,92331,-678,4008,1611137907587
69,3768004,281072,1006,749900,2097148,10735936,4517888,6218048,8,2314000,92347,-678,4008,1611137907692
69,3768004,277352,1002,749900,2097148,10464024,618496,9845528,8,2314000,92362,-678,4008,1611137907799
69,3768004,274996,1000,749900,2097148,11540832,0,11540832,8,2314000,92378,-678,4008,1611137907904
69,3768004,280080,1005,749900,2097148,10722296,3960832,6761464,8,2314000,92393,-678,4008,1611137908011
69,3768004,276236,1002,749904,2097148,10450208,241664,10208544,8,2314000,92408,-678,4008,1611137908116
69,3768004,275368,1001,750092,2097148,10857720,0,10857720,8,2314000,92423,-678,4008,1611137908222
69,3768004,281072,1006,750092,2097148,10742064,5664768,5077296,8,2314000,92439,-678,4008,1611137908328
