24,3894800,742412,1859,1161228,1942304,16306664,10513104,5793560,8,2301000,113561,261,4260,1611129661752
24,3894800,741172,1857,1161228,1942304,16306664,9161424,7145240,8,2301000,113575,261,4260,1611129661873
24,3894800,739932,1856,1161228,1942304,16306664,7891664,8415000,8,2301000,113588,263,4260,1611129661994
24,3894800,738816,1855,1161228,1942304,16306664,6736592,9570072,8,2301000,113602,250,4260,1611129662114
24,3894800,737700,1854,1161228,1942304,16306664,5597904,10708760,8,2301000,113615,264,4260,1611129662235
24,3894800,736708,1853,1161228,1942304,16306664,4557520,11749144,8,2301000,113629,242,4260,1611129662356
24,3894800,735964,1852,1161228,1942304,16306664,3566288,12740376,8,2301000,113643,250,4260,1611129662477
24,3894800,734972,1851,1161228,1942304,16306664,2673360,13633304,8,2301000,113656,239,4260,1611129662597
24,3894800,734228,1851,1161228,1942304,16306664,1845968,14460696,8,2301000,113670,263,4260,1611129662719
24,3894800,733360,1850,1161228,1942304,16306664,1067728,15238936,8,2301000,113684,244,4260,1611129662840
24,3894800,732740,1849,1161228,1942304,16306664,322256,15984408,8,2301000,113702,263,4260,1611129662961
24,3894800,744648,1861,1161228,1942304,15918024,12447744,3470280,8,2301000,113727,310,4260,1611129663082
24,3894800,743904,1860,1161228,1942304,15918024,11423744,4494280,8,2301000,113741,262,4260,1611129663200
24,3894800,742912,1859,1161228,1942304,15918024,10547200,5370824,8,2301000,113754,257,4260,1611129663321
24,3894800,742168,1858,1161228,1942304,15918024,9801728,6116296,8,2301000,113769,253,4260,1611129663442
24,3894800,741548,1858,1161228,1942304,15918024,9138176,6779848,8,2301000,113782,271,4260,1611129663563
24,3894800,741420,1857,1161228,1942304,15918024,8622080,7295944,8,2301000,113796,273,4260,1611129663684
24,3894800,740924,1857,1161228,1942304,15918024,8138752,7779272,8,2301000,113809,252,4260,1611129663805
24,3894800,740552,1857,1161228,1942304,15918024,7737344,8180680,8,2301000,113823,279,4260,1611129663926
24,3894800,740304,1856,1161228,1942304,15918024,7385088,8532936,8,2301000,113837,253,4260,1611129664047
24,3894800,739932,1856,1161228,1942304,15918024,7098368,8819656,8,2301000,113851,252,4260,1611129664168
24,3894800,739684,1856,1161228,1942304,15918024,6860800,9057224,8,2301000,113865,251,4260,1611129664290
24,3894800,739560,1856,1161228,1942304,15918024,6656000,9262024,8,2301000,113879,242,4260,1611129664410
24,3894800,739312,1855,1161228,1942304,15918024,6500352,9417672,8,2301000,113892,251,4260,1611129664531
24,3894800,739312,1855,1161228,1942304,15918024,6361088,9556936,8,2301000,113906,245,4260,1611129664652
