1611040456244,1611040488829,20,1
1611040489229,1611040517964,20,2
1611040518024,1611040546649,20,3
1611040546733,1611040574887,20,4
1611040574944,1611040603357,20,5
1611040603410,1611040632193,20,6
1611040632257,1611040660619,20,7
1611040660674,1611040689286,20,8
1611040689340,1611040717964,20,9
1611040718018,1611040746739,20,10
1611040748062,1611040776131,20,11
1611040776184,1611040805743,20,12
1611040805795,1611040835831,20,13
1611040835884,1611040864823,20,14
1611040864876,1611040893897,20,15
1611040893961,1611040921888,20,16
1611040921943,1611040950316,20,17
1611040950374,1611040979304,20,18
1611040979358,1611041007434,20,19
1611041007487,1611041036683,20,20
1611041037934,1611041066044,20,21
1611041066100,1611041094398,20,22
1611041094451,1611041123287,20,23
1611041123344,1611041152320,20,24
1611041152385,1611041181292,20,25
1611041181345,1611041210293,20,26
1611041210346,1611041239277,20,27
1611041560392,1611041592638,20,1
1611041592858,1611041621432,20,2
1611041621497,1611041649733,20,3
1611041649792,1611041678200,20,4
1611041678254,1611041707583,20,5
1611041707643,1611041735540,20,6
1611041735593,1611041764603,20,7
1611041764671,1611041792952,20,8
1611041793010,1611041821041,20,9
1611041821095,1611041849124,20,10
1611041850237,1611041879485,20,11
1611041879549,1611041907725,20,12
1611041907777,1611041936362,20,13
1611041936415,1611041965726,20,14
1611041965778,1611041994485,20,15
1611041994538,1611042023351,20,16
1611042023404,1611042053165,20,17
1611042053218,1611042081361,20,18
1611042081415,1611042110011,20,19
1611042110065,1611042139691,20,20
1611042140783,1611042169519,20,21
1611042169683,1611042198326,20,22
1611042198509,1611042228236,20,23
1611042228290,1611042257566,20,24
1611042257630,1611042285741,20,25
1611042285794,1611042314980,20,26
1611042315045,1611042343391,20,27
1611042343449,1611042371551,20,28
1611042371604,1611042400484,20,29
1611042400548,1611042430491,20,30
1611042431550,1611042459751,20,31
1611042459803,1611042490003,20,32
1611042490065,1611042518551,20,33
1611042518604,1611042547870,20,34
1611042547923,1611042576442,20,35
1611042576494,1611042604817,20,36
1611042604877,1611042633402,20,37
1611042633461,1611042662754,20,38
1611042662819,1611042691154,20,39
1611042691217,1611042720187,20,40
1611042721221,1611042749615,20,41
1611042749667,1611042779283,20,42
1611042779346,1611042807869,20,43
1611042807923,1611042836274,20,44
1611042836331,1611042864792,20,45
1611042864845,1611042893839,20,46
1611042893904,1611042922463,20,47
1611042922516,1611042951392,20,48
1611042951452,1611042979859,20,49
1611042979915,1611043008447,20,50
1611043009466,1611043037893,20,51
1611043037949,1611043066964,20,52
1611043067017,1611043096202,20,53
1611043096255,1611043124376,20,54
1611043124432,1611043152936,20,55
1611043152999,1611043181562,20,56
1611043181628,1611043209869,20,57
1611043209922,1611043239166,20,58
1611043239230,1611043268192,20,59
1611043268261,1611043296741,20,60
