,total_memory,free_memory,available_memory,cache_memory,swap_total_memory,app_total_memory,app_free_memory,app_used_memory,no_of_processor,max_cpu_frequency,cputime,current,voltage,process,time,energy,Device,label
1374,5467200,143668.0,1487.40659340659,1379732.0,2097148,11690795.3296703,2376147.24175824,9314648.08791209,8,2314000.0,68660.043956044,-109.362637362637,3647.0,20,9720,3876.77863384615,note8,2
1375,5467200,142916.175824176,1494.59340659341,1388235.20879121,2097148,13054411.1098901,2228072.73626374,10826338.373626402,8,2310571.42857143,70097.0879120879,-81.0,3634.0,20,9853,2900.2699620000003,note8,2
1376,5467200,141433.422222222,1494.1222222222198,1389196.0,2097148,12642942.0,2124379.68888889,10518562.3111111,8,2310533.33333333,71546.11111111111,-71.1111111111111,3645.0,20,9744,2525.6448,note8,2
1377,5467200,127711.34065934099,1487.0659340659302,1395287.34065934,2097148,12518412.5164835,2209843.28571429,10308569.230769198,8,2305428.57142857,73018.87912087911,-78.8241758241758,3645.0,20,9775,2808.49553159341,note8,2
1378,5467200,122005.77777777801,1483.5333333333301,1397444.0,2097148,11893368.622222198,2249341.95555556,9644026.66666667,8,2307066.66666667,74451.9111111111,-96.94444444444441,3645.0,20,9668,3416.30865,note8,2
1379,5467200,121780.35955056199,1483.51685393258,1397444.0,2097148,11637511.247191,1990549.53932584,9646961.70786517,8,2312247.19101124,75843.3146067416,-276.38202247191003,3648.0,20,9572,9650.8887672809,note8,2
1380,5467200,124067.824175824,1485.41758241758,1397357.93406593,2097148,12823927.9230769,2815374.25274725,10008553.6703297,8,2312285.71428571,77280.6923076923,-66.85714285714289,3644.0,20,9829,2394.61399542857,note8,2
1381,5467200,125350.81318681301,1486.50549450549,1397357.93406593,2097148,12076280.4175824,1750323.05494506,10325957.3626374,8,2312285.71428571,78729.6153846154,-180.64835164835202,3631.0,20,9790,6421.59547373626,note8,2
1382,5467200,122416.21978022,1483.5274725274699,1397362.76923077,2097148,13031177.296703301,2247547.05494506,10783630.2417582,8,2308857.14285714,80205.8461538462,-127.164835164835,3644.0,20,9808,4544.91597081319,note8,2
1383,5467200,121828.266666667,1483.0222222222199,1397364.0,2097148,12171221.4333333,1912897.96666667,10258323.466666698,8,2310533.33333333,81643.9555555556,-246.0,3622.0,20,9740,8678.45688,note8,2
1384,5467200,121864.30769230801,1483.24175824176,1397364.0,2097148,11892492.934065899,2208232.62637363,9684260.30769231,8,2314000.0,83074.12087912089,-214.58241758241797,3640.0,20,9818,7668.643440000001,note8,2
1385,5467200,121360.66666666699,1482.7333333333302,1397364.0,2097148,11904460.611111099,2075110.03333333,9829350.57777778,8,2310533.33333333,84507.4555555556,-340.466666666667,3623.0,20,9704,11969.9881562667,note8,2
1386,5467200,120250.755555556,1481.45555555556,1397364.0,2097148,12518020.288888901,2381648.46666667,10136371.8222222,8,2312266.66666667,85942.1,-274.0,3625.0,20,9714,9648.4305,note8,2
1387,5467200,118341.230769231,1480.04395604396,1397816.0,2097148,12020104.2857143,1806277.38461538,10213826.9010989,8,2314000.0,87402.1978021978,-218.42857142857102,3638.0,20,9822,7804.984949142859,note8,2
1388,5467200,117954.681318681,1479.94505494505,1397983.86813187,2097148,11981006.7362637,2190455.79120879,9790550.94505494,8,2310571.42857143,88840.87912087911,-306.934065934066,3624.0,20,9812,10914.1726871209,note8,2
1389,5467200,113471.260869565,1476.72826086957,1399025.95652174,2097148,13432908.1521739,2708109.45652174,10724798.695652198,8,2310608.69565217,90324.40217391301,-323.521739130435,3628.0,20,9940,11666.9444834783,note8,2
1390,5467200,113197.75280898901,1476.1797752809,1399148.0,2097148,11711377.0786517,2335798.29213483,9375578.78651685,8,2310494.38202247,91751.6404494382,-288.247191011236,3621.0,20,9560,9978.18383191011,note8,2
1391,5467200,111340.25806451599,1473.9354838709698,1398517.84946237,2097148,12908146.3548387,2236265.75268817,10671880.6021505,8,2294989.24731183,93203.2258064516,-321.322580645161,3627.0,20,10118,11791.891566,note8,2
1392,5467200,113041.450549451,1472.9450549450598,1395627.73626374,2097148,12946922.197802199,1981848.0,10965074.197802199,8,2314000.0,94708.043956044,-345.69230769230796,3628.0,20,9877,12387.453804923101,note8,2
1393,5467200,122621.75824175801,1477.17582417582,1390576.83516484,2097148,12297329.2417582,2307283.87912088,9990045.36263736,8,2308857.14285714,96168.4065934066,-278.67032967033,3626.0,20,9786,9888.34801015385,note8,2
1394,5467200,146048.772727273,1473.25,1363071.5,2097148,11108218.25,2391935.88636364,8716282.36363636,8,2314000.0,97565.27272727269,-213.35227272727298,3624.0,20,9392,7261.787672727271,note8,2
1395,5467200,203093.573033708,1470.2134831460698,1303082.38202247,2097148,11552524.9213483,1927683.03370787,9624841.88764045,8,2312247.19101124,98931.82022471911,-128.82022471910102,3606.0,20,9597,4458.053434044939,note8,2
1396,5467200,201515.164835165,1469.24175824176,1303603.64835165,2097148,12081036.703296699,2152057.97802198,9928978.72527472,8,2314000.0,100360.252747253,-150.274725274725,3630.0,20,9833,5363.8744862637395,note8,2
1397,5467200,200997.777777778,1469.27777777778,1303992.8,2097148,11438045.477777801,2577753.83333333,8860291.64444444,8,2314000.0,101807.955555556,-290.411111111111,3614.0,20,9607,10082.9860736222,note8,2
1398,5467200,199306.30434782602,1467.54347826087,1304032.0,2097148,12469630.2282609,1925276.31521739,10544353.913043499,8,2312304.34782609,103241.739130435,-103.815217391304,3607.0,20,9886,3701.9262815434795,note8,2
1399,5467200,200297.022222222,1468.93333333333,1304041.73333333,2097148,11545245.8333333,2000898.98888889,9544346.84444444,8,2310533.33333333,104669.6,-56.3333333333333,3629.0,20,9685,1979.9400616666699,note8,2
1400,5467200,198799.55555555603,1467.13333333333,1304048.0,2097148,11969373.6,2195440.8,9773932.8,8,2307066.66666667,106095.444444444,-20.822222222222198,3633.0,20,9743,737.030020066667,note8,2
1401,5467200,199141.010989011,1467.58241758242,1304055.47252747,2097148,11767752.824175801,2672451.10989011,9095301.71428571,8,2307142.85714286,107520.835164835,-69.3956043956044,3638.0,20,9776,2468.06077714286,note8,2
1402,5467200,196339.296703297,1464.68131868132,1304065.40659341,2097148,11588947.3956044,1887085.59340659,9701861.802197801,8,2302000.0,108947.36263736301,-139.934065934066,3642.0,20,9768,4978.16223191209,note8,2
1403,5467200,195621.155555556,1464.14444444444,1304096.57777778,2097148,11663898.8444444,1855708.44444444,9808190.4,8,2308800.0,110365.4,-68.2888888888889,3634.0,20,9664,2398.2358499555603,note8,2
1404,5467200,191589.866666667,1460.4,1304379.46666667,2097148,11738501.7,2683111.38888889,9055390.31111111,8,2314000.0,111767.377777778,-62.77777777777779,3641.0,20,9689,2214.65240944444,note8,2
1405,5467200,171424.57142857098,1444.81318681319,1308385.36263736,2097148,10871848.2637363,2729085.36263736,8142762.9010989,8,2314000.0,113151.923076923,-102.758241758242,3638.0,20,9552,3570.86698654945,note8,2
1406,5467200,169154.4,1448.43333333333,1314372.0,2097148,11691491.5666667,2021141.34444444,9670350.22222222,8,2314000.0,114498.9,-239.511111111111,3637.0,20,9607,8368.676060044449,note8,2
1407,5467200,109330.08333333301,1599.49479166667,1529155.97916667,2097148,12459176.921875,2312063.21354167,10147113.7083333,8,2271614.58333333,1764.95833333333,-151.880208333333,3690.2135416666706,20,11000,6165.17441653103,note8,2
1408,5467200,119920.63529411801,1608.3823529411802,1527483.01176471,2097148,12532912.535294099,2237579.17058824,10295333.3647059,8,2275000.0,3259.03529411765,-270.017647058823,3652.5,20,9413,9283.471998220592,note8,2
1409,5467200,121832.35955056199,1610.6348314606698,1527921.1011236,2097148,11148256.7078652,2082588.43820225,9065668.26966292,8,2247101.12359551,4736.33707865169,-329.803370786517,3643.7640449438204,20,9761,11730.0442099467,note8,2
1410,5467200,116529.609195402,1614.4942528735598,1537302.94252874,2097148,11203329.3793103,2100008.32183908,9103321.05747126,8,2274925.28735632,6136.017241379311,-340.70114942528704,3630.99425287356,20,9673,11966.3127147344,note8,2
1411,5467200,109977.41040462401,1618.0289017341001,1547346.9132948,2097148,11594459.6184971,2229628.08092486,9364831.53757225,8,2291231.21387283,7506.763005780351,-226.063583815029,3630.4624277456605,20,9302,7634.294160789201,note8,2
1412,5467200,109257.734104046,1618.24277456647,1548195.65317919,2097148,11838531.687861301,2541687.47976879,9296844.20809248,8,2293786.12716763,8905.25433526012,-178.352601156069,3639.51445086705,20,9386,6092.610934848481,note8,2
1413,5467200,107340.0,1616.35754189944,1548251.06145251,2097148,12170369.575419,2490321.53072626,9680048.04469274,8,2283642.45810056,10335.2625698324,-196.653631284916,3640.4860335195503,20,9985,7148.409259364409,note8,2
1414,5467200,108108.38857142901,1616.4971428571398,1547644.41142857,2097148,11636610.222857099,2238811.13714286,9397799.08571429,8,2282725.71428571,11686.7028571429,-199.845714285714,3639.4114285714295,20,9470,6887.72775366759,note8,2
1415,5467200,115837.840909091,1622.93181818182,1546587.29545455,2097148,11649149.431818198,2249129.52272727,9400019.90909091,8,2279505.68181818,12916.3181818182,-271.880681818182,3636.7272727272707,20,9707,9597.85342904339,note8,2
1416,5467200,111000.11173184401,1598.3687150838,1526259.68715084,2097148,11952001.715083802,2219773.24581006,9732228.46927374,8,2290251.39664804,7194.72067039106,-225.960893854749,3668.6033519553102,20,9949,8247.331920540559,note8,2
1417,5467200,134886.533333333,1582.54444444444,1486104.0,2097148,11679863.0666667,2433597.02222222,9246266.04444444,8,2308800.0,15533.255555555601,-216.844444444444,3642.0,20,9661,7629.75027546667,note8,2
1418,5467200,130568.43956044,1578.30769230769,1486157.31868132,2097148,12301112.2857143,2059679.58241758,10241432.703296699,8,2292285.71428571,16998.2747252747,-198.021978021978,3626.0,20,9822,7052.4679938461495,note8,2
1419,5467200,128825.93258427,1576.66292134831,1486180.80898876,2097148,11361650.505617999,2343826.59550562,9017823.91011236,8,2290921.34831461,18428.370786516898,-230.05617977528098,3640.0,20,9605,8043.2701685393295,note8,2
1420,5467200,125960.49438202199,1573.88764044944,1486187.95505618,2097148,12343103.561797801,1874209.08988764,10468894.4719101,8,2293550.56179775,19869.4943820225,-193.359550561798,3645.0,20,9671,6816.07787814607,note8,2
1421,5467200,129405.15555555599,1577.5111111111098,1486188.0,2097148,12691241.377777802,2422095.06666667,10269146.3111111,8,2295511.11111111,21327.9,-144.155555555556,3646.0,20,9690,5092.9782973333295,note8,2
1422,5467200,127882.97777777801,1575.64444444444,1486232.0,2097148,11397744.4444444,2352415.91111111,9045328.53333333,8,2293777.77777778,22751.9555555556,-141.288888888889,3646.0,20,9661,4976.76066995556,note8,2
1423,5467200,128278.444444444,1576.38888888889,1486248.0,2097148,11817070.6444444,2295475.26666667,9521595.37777778,8,2285111.11111111,24170.6111111111,-80.1333333333333,3639.0,20,9681,2823.0299411999995,note8,2
1424,5467200,126945.617977528,1574.94382022472,1486333.79775281,2097148,12070666.662921302,2292635.02247191,9778031.64044944,8,2293550.56179775,25584.056179775296,-125.123595505618,3645.0,20,9658,4404.77723325843,note8,2
1425,5467200,124213.6,1572.64444444444,1486580.0,2097148,12679190.1888889,2178835.96666667,10500354.222222198,8,2289733.33333333,27034.4555555556,-132.444444444444,3641.0,20,9782,4717.17603377778,note8,2
