1610516945531,1610516952554,20,1
1610516955525,1610516960937,20,2
1610516965571,1610516971901,20,3
1610516975519,1610516980701,20,4
1610516985522,1610516990658,20,5
1610516995526,1610517001417,20,6
1610517005530,1610517010598,20,7
1610517015541,1610517021818,20,8
1610519448471,1610519454594,20,1
1610519458435,1610519464341,20,2
1610519468390,1610519474306,20,3
1610519478380,1610519484680,20,4
1610519488369,1610519494644,20,5
1610519498381,1610519504662,20,6
1610519508385,1610519514794,20,7
1610519518379,1610519523692,20,8
1610519528386,1610519534907,20,9
1610519538422,1610519543762,20,10
1610519548438,1610519554872,20,11
1610519558450,1610519564641,20,12
1610519568400,1610519573727,20,13
1610519578407,1610519584815,20,14
1610519588431,1610519594540,20,15
1610519598415,1610519604749,20,16
1610519608434,1610519614731,20,17
1610519618425,1610519624694,20,18
1610519628463,1610519634855,20,19
1610519638444,1610519644822,20,20
1610519648493,1610519654617,20,21
1610519658447,1610519664862,20,22
1610519668444,1610519674945,20,23
1610519678502,1610519684518,20,24
1610519688452,1610519695036,20,25
1610519698466,1610519704893,20,26
1610519708458,1610519714748,20,27
1610519718467,1610519724953,20,28
1610519728483,1610519734661,20,29
1610519738470,1610519744964,20,30
1610519748492,1610519753742,20,31
1610519758477,1610519764593,20,32
1610519768485,1610519773822,20,33
1610519778555,1610519783856,20,34
1610519788505,1610519794788,20,35
1610519798552,1610519804837,20,36
1610519808547,1610519814683,20,37
1610519818514,1610519824879,20,38
1610519828519,1610519834573,20,39
1610519838515,1610519844963,20,40
1610519848519,1610519854804,20,41
1610519858531,1610519865053,20,42
1610519868535,1610519874825,20,43
1610519878531,1610519883534,20,44
1610519888546,1610519895019,20,45
1610519898542,1610519904855,20,46
1610519908555,1610519915162,20,47
1610519918602,1610519924803,20,48
1610519928555,1610519935000,20,49
1610519938559,1610519943871,20,50
1610519948564,1610519954004,20,51
1610519958567,1610519964906,20,52
1610519968574,1610519973844,20,53
1610519978577,1610519983948,20,54
1610519988582,1610519994867,20,55
1610519998593,1610520004742,20,56
1610520008600,1610520015087,20,57
1610520018596,1610520024995,20,58
1610520028603,1610520033889,20,59
1610520038674,1610520096367,20,60
1610520096581,1610520102493,20,61
